id,dg
S1_L_T27295,0.43779
S1_L_T27299,0.48754
S1_L_T27301,0.52027
S1_L_T27302,0.33609
S1_L_T27305,0.32072
S1_L_T27307,0.2754
S1_L_T27311,0.33767
S1_L_T27312,0.39663
S1_L_T27313,0.45275
S1_L_T27314,0.46895
S1_L_T27315,0.36723
S1_L_T27321,0.49604
S1_L_T27322,0.33407
S1_L_T27323,0.46525
S1_L_T27329,0.48836
S1_L_T27338,0.28143
S1_L_T2734,0.38087
S1_L_T27341,0.37899
S1_L_T27342,0.47292
S1_L_T27344,0.35333
S1_L_T27347,0.38023
S1_L_T27349,0.35164
S1_L_T27352,0.3137
S1_L_T27353,0.33806
S1_L_T27354,0.48318
S1_L_T27358,0.42548
S1_L_T27364,0.23137
S1_L_T27371,0.42698
S1_L_T27374,0.13079
S1_L_T27378,0.54773
S1_L_T27384,0.34729
S1_L_T27389,0.42828
S1_L_T27390,0.26566
S1_L_T27392,0.42478
S1_L_T27393,0.32891
S1_L_T27398,0.48455
S1_L_T27399,0.26848
S1_L_T274,0.44654
S1_L_T2740,0.33431
S1_L_T27402,0.29153
S1_L_T27403,0.41268
S1_L_T27405,0.28809
S1_L_T27408,0.48591
S1_L_T2741,0.39841
S1_L_T27410,0.517
S1_L_T27412,0.41717
S1_L_T27413,0.44002
S1_L_T27422,0.53566
S1_L_T27425,0.42387
S1_L_T27429,0.45109
S1_L_T2743,0.39533
S1_L_T27433,0.33816
S1_L_T27436,0.43323
S1_L_T27437,0.46365
S1_L_T27439,0.48025
S1_L_T27440,0.37655
S1_L_T27441,0.27928
S1_L_T27446,0.38488
S1_L_T27449,0.27539
S1_L_T2745,0.28687
S1_L_T27450,0.31457
S1_L_T27451,0.38646
S1_L_T27453,0.51174
S1_L_T27455,0.4437
S1_L_T27457,0.36348
S1_L_T2746,0.35335
S1_L_T27460,0.43102
S1_L_T27463,0.35525
S1_L_T27465,0.45113
S1_L_T27468,0.28846
S1_L_T27471,0.37511
S1_L_T27473,0.31941
S1_L_T27479,0.44262
S1_L_T2748,0.32088
S1_L_T27482,0.28427
S1_L_T27483,0.3644
S1_L_T27485,0.49378
S1_L_T27486,0.41499
S1_L_T27491,0.36218
S1_L_T27495,0.29586
S1_L_T27500,0.43159
S1_L_T27502,0.36859
S1_L_T27504,0.39407
S1_L_T27505,0.31904
S1_L_T27506,0.36273
S1_L_T27511,0.35107
S1_L_T27514,0.50808
S1_L_T27517,0.33101
S1_L_T27518,0.36038
S1_L_T27525,0.44762
S1_L_T27529,0.39942
S1_L_T2753,0.30616
S1_L_T27530,0.32288
S1_L_T27531,0.46864
S1_L_T27536,0.39439
S1_L_T27537,0.33131
S1_L_T27539,0.32759
S1_L_T2754,0.43719
S1_L_T27542,0.26184
S1_L_T27543,0.49952
S1_L_T27545,0.31195
S1_L_T27550,0.30831
S1_L_T27552,0.50652
S1_L_T27553,0.42863
S1_L_T27555,0.33963
S1_L_T27556,0.42811
S1_L_T27558,0.30508
S1_L_T27560,0.35467
S1_L_T27562,0.26149
S1_L_T27563,0.34589
S1_L_T27567,0.3564
S1_L_T27572,0.32306
S1_L_T27573,0.42607
S1_L_T27575,0.47404
S1_L_T27576,0.34543
S1_L_T27577,0.45352
S1_L_T27579,0.27859
S1_L_T27582,0.3302
S1_L_T27586,0.35441
S1_L_T27587,0.41931
S1_L_T2759,0.34474
S1_L_T27591,0.48497
S1_L_T27592,0.35442
S1_L_T27593,0.44503
S1_L_T27598,0.45536
S1_L_T276,0.52368
S1_L_T2760,0.39429
S1_L_T27605,0.38421
S1_L_T27607,0.47238
S1_L_T27610,0.49129
S1_L_T27619,0.32368
S1_L_T27636,0.38857
S1_L_T27638,0.48383
S1_L_T27643,0.36547
S1_L_T27647,0.29571
S1_L_T27651,0.44774
S1_L_T27653,0.38688
S1_L_T2766,0.39035
S1_L_T27670,0.31624
S1_L_T27672,0.32099
S1_L_T27678,0.4729
S1_L_T27680,0.36766
S1_L_T27684,0.40635
S1_L_T27685,0.27733
S1_L_T27689,0.28926
S1_L_T27698,0.38531
S1_L_T277,0.44391
S1_L_T2770,0.32079
S1_L_T27705,0.38914
S1_L_T27706,0.44859
S1_L_T27708,0.3661
S1_L_T27710,0.51901
S1_L_T27712,0.312
S1_L_T27713,0.42988
S1_L_T27714,0.37883
S1_L_T27715,0.47166
S1_L_T27718,0.41049
S1_L_T27719,0.27497
S1_L_T2772,0.4485
S1_L_T27721,0.42835
S1_L_T27723,0.34729
S1_L_T27725,0.43359
S1_L_T27727,0.31179
S1_L_T27728,0.3732
S1_L_T27730,0.34955
S1_L_T27734,0.36157
S1_L_T27737,0.31733
S1_L_T27740,0.32309
S1_L_T27741,0.36413
S1_L_T2775,0.49795
S1_L_T27750,0.26574
S1_L_T27753,0.31862
S1_L_T27758,0.2842
S1_L_T27762,0.46368
S1_L_T27765,0.3512
S1_L_T27774,0.42474
S1_L_T27777,0.424
S1_L_T27779,0.3046
S1_L_T27784,0.28443
S1_L_T27787,0.28312
S1_L_T2779,0.45077
S1_L_T27790,0.41015
S1_L_T27791,0.30955
S1_L_T27796,0.16494
S1_L_T27797,0.37351
S1_L_T2780,0.42646
S1_L_T27803,0.43765
S1_L_T27804,0.35141
S1_L_T27807,0.40297
S1_L_T27813,0.32118
S1_L_T27816,0.34724
S1_L_T27820,0.43574
S1_L_T27826,0.34091
S1_L_T27827,0.4251
S1_L_T27837,0.47554
S1_L_T27838,0.29611
S1_L_T27839,0.52747
S1_L_T2784,0.36082
S1_L_T27843,0.52076
S1_L_T27847,0.3712
S1_L_T27848,0.24956
S1_L_T27849,0.45909
S1_L_T2785,0.34043
S1_L_T27856,0.31637
S1_L_T27860,0.42598
S1_L_T27866,0.31047
S1_L_T27870,0.27534
S1_L_T27874,0.48269
S1_L_T27875,0.32916
S1_L_T27876,0.4331
S1_L_T27877,0.28895
S1_L_T27880,0.41424
S1_L_T27887,0.49996
S1_L_T2789,0.46044
S1_L_T27893,0.32031
S1_L_T27894,0.39555
S1_L_T27900,0.32784
S1_L_T27903,0.28748
S1_L_T27904,0.36212
S1_L_T27905,0.40325
S1_L_T27906,0.31494
S1_L_T27909,0.41594
S1_L_T27911,0.27306
S1_L_T27923,0.33046
S1_L_T27924,0.2605
S1_L_T27925,0.46607
S1_L_T27929,0.46577
S1_L_T27930,0.5509
S1_L_T27933,0.37068
S1_L_T27935,0.44895
S1_L_T27937,0.3811
S1_L_T27938,0.31685
S1_L_T2794,0.34812
S1_L_T27942,0.25718
S1_L_T27943,0.28175
S1_L_T27944,0.29171
S1_L_T27946,0.15043
S1_L_T27948,0.30044
S1_L_T27949,0.47937
S1_L_T27950,0.52522
S1_L_T27954,0.34565
S1_L_T27955,0.29054
S1_L_T27958,0.36783
S1_L_T27960,0.26946
S1_L_T27964,0.40307
S1_L_T27968,0.44084
S1_L_T2797,0.29442
S1_L_T27982,0.2959
S1_L_T27985,0.43311
S1_L_T27986,0.27977
S1_L_T27987,0.33626
S1_L_T27988,0.31822
S1_L_T27993,0.35562
S1_L_T27995,0.48645
S1_L_T27996,0.38925
S1_L_T27999,0.31383
S1_L_T2800,0.31911
S1_L_T28002,0.45743
S1_L_T28008,0.32295
S1_L_T28010,0.51854
S1_L_T28011,0.31697
S1_L_T28014,0.21032
S1_L_T2802,0.28135
S1_L_T28028,0.45061
S1_L_T28029,0.45194
S1_L_T28034,0.42025
S1_L_T28036,0.32569
S1_L_T28038,0.42428
S1_L_T28049,0.33813
S1_L_T28052,0.38363
S1_L_T28054,0.13535
S1_L_T28058,0.40099
S1_L_T28059,0.40003
S1_L_T2806,0.50126
S1_L_T28065,0.36375
S1_L_T28066,0.38349
S1_L_T28071,0.34326
S1_L_T28074,0.3749
S1_L_T28076,0.32104
S1_L_T28078,0.40822
S1_L_T28084,0.39174
S1_L_T28091,0.32509
S1_L_T28093,0.56221
S1_L_T28095,0.35017
S1_L_T28096,0.3941
S1_L_T28098,0.39716
S1_L_T281,0.43866
S1_L_T2810,0.37139
S1_L_T28100,0.30295
S1_L_T28102,0.27782
S1_L_T28105,0.30943
S1_L_T2811,0.31735
S1_L_T28113,0.32126
S1_L_T28114,0.30056
S1_L_T28116,0.48358
S1_L_T28120,0.33721
S1_L_T28122,0.31024
S1_L_T28124,0.34373
S1_L_T28126,0.33636
S1_L_T28129,0.30817
S1_L_T28130,0.25198
S1_L_T28133,0.34482
S1_L_T28135,0.39994
S1_L_T2814,0.33191
S1_L_T28141,0.31184
S1_L_T28143,0.37744
S1_L_T28144,0.44344
S1_L_T28145,0.28049
S1_L_T28147,0.30266
S1_L_T28150,0.29172
S1_L_T28151,0.4987
S1_L_T28152,0.40577
S1_L_T28157,0.42912
S1_L_T28158,0.42315
S1_L_T28159,0.37875
S1_L_T2816,0.4536
S1_L_T28161,0.42352
S1_L_T28163,0.38738
S1_L_T28165,0.39752
S1_L_T28167,0.50491
S1_L_T28170,0.43194
S1_L_T28179,0.2577
S1_L_T28180,0.34543
S1_L_T28181,0.32134
S1_L_T28183,0.34532
S1_L_T28184,0.27482
S1_L_T28193,0.47675
S1_L_T28195,0.51642
S1_L_T28198,0.31137
S1_L_T2821,0.48429
S1_L_T28211,0.3464
S1_L_T28215,0.39172
S1_L_T28217,0.34849
S1_L_T28223,0.40985
S1_L_T28227,0.33142
S1_L_T28230,0.30909
S1_L_T28231,0.32297
S1_L_T28232,0.40218
S1_L_T28234,0.34258
S1_L_T28235,0.29709
S1_L_T28239,0.31389
S1_L_T28242,0.39763
S1_L_T28243,0.38336
S1_L_T28245,0.43103
S1_L_T28254,0.46646
S1_L_T28256,0.37845
S1_L_T28257,0.33759
S1_L_T2826,0.35617
S1_L_T28263,0.31777
S1_L_T28266,0.43899
S1_L_T28268,0.33425
S1_L_T28270,0.43019
S1_L_T28273,0.3979
S1_L_T28277,0.39356
S1_L_T2828,0.36485
S1_L_T28280,0.47382
S1_L_T28281,0.40457
S1_L_T28283,0.39112
S1_L_T28284,0.30217
S1_L_T28285,0.32056
S1_L_T28286,0.29995
S1_L_T28291,0.34946
S1_L_T28292,0.57677
S1_L_T28294,0.28263
S1_L_T28295,0.34972
S1_L_T283,0.28832
S1_L_T28302,0.36945
S1_L_T28305,0.43271
S1_L_T28309,0.29539
S1_L_T28313,0.26505
S1_L_T28315,0.41483
S1_L_T28318,0.33657
S1_L_T28319,0.47352
S1_L_T28320,0.31092
S1_L_T28322,0.25531
S1_L_T28325,0.3638
S1_L_T28327,0.44771
S1_L_T28329,0.47728
S1_L_T28330,0.29624
S1_L_T28331,0.41057
S1_L_T28334,0.32688
S1_L_T28338,0.34409
S1_L_T2834,0.39425
S1_L_T28342,0.34895
S1_L_T28345,0.40663
S1_L_T28351,0.2112
S1_L_T28355,0.33384
S1_L_T28356,0.39051
S1_L_T2836,0.27646
S1_L_T28363,0.29245
S1_L_T28364,0.4703
S1_L_T28367,0.28109
S1_L_T28369,0.32647
S1_L_T28377,0.46365
S1_L_T28381,0.45441
S1_L_T28382,0.3939
S1_L_T28383,0.42301
S1_L_T28385,0.40684
S1_L_T28387,0.40131
S1_L_T28389,0.24966
S1_L_T2839,0.37202
S1_L_T28399,0.30847
S1_L_T2840,0.43915
S1_L_T28400,0.3822
S1_L_T28403,0.54896
S1_L_T28405,0.49801
S1_L_T28406,0.42235
S1_L_T28407,0.46732
S1_L_T28408,0.4637
S1_L_T2841,0.43296
S1_L_T28417,0.43292
S1_L_T28418,0.52067
S1_L_T28424,0.25846
S1_L_T28425,0.43428
S1_L_T28426,0.30503
S1_L_T28428,0.34652
S1_L_T28429,0.30959
S1_L_T28430,0.46544
S1_L_T28432,0.29226
S1_L_T28433,0.38985
S1_L_T28437,0.49255
S1_L_T28439,0.39073
S1_L_T28440,0.51014
S1_L_T28443,0.30837
S1_L_T28453,0.43581
S1_L_T28457,0.28755
S1_L_T28459,0.29055
S1_L_T28460,0.3491
S1_L_T28466,0.41749
S1_L_T28473,0.31829
S1_L_T28476,0.44313
S1_L_T28478,0.47077
S1_L_T28484,0.49292
S1_L_T28485,0.54701
S1_L_T28488,0.36687
S1_L_T28489,0.3732
S1_L_T28491,0.29677
S1_L_T28504,0.41384
S1_L_T28511,0.36215
S1_L_T28512,0.32407
S1_L_T28513,0.42737
S1_L_T28515,0.42739
S1_L_T28516,0.49771
S1_L_T28519,0.38982
S1_L_T28521,0.30619
S1_L_T28522,0.32781
S1_L_T28524,0.45092
S1_L_T28525,0.39747
S1_L_T28526,0.58855
S1_L_T28528,0.31814
S1_L_T2853,0.34325
S1_L_T28532,0.32283
S1_L_T28534,0.35533
S1_L_T28536,0.38668
S1_L_T28540,0.45971
S1_L_T28543,0.36483
S1_L_T28545,0.35153
S1_L_T28551,0.36028
S1_L_T28553,0.39536
S1_L_T28554,0.33124
S1_L_T28555,0.44571
S1_L_T28559,0.3375
S1_L_T28560,0.44458
S1_L_T28563,0.33864
S1_L_T28564,0.35671
S1_L_T28570,0.39218
S1_L_T28577,0.26154
S1_L_T28579,0.33632
S1_L_T28580,0.39338
S1_L_T28582,0.37566
S1_L_T28588,0.38253
S1_L_T28589,0.38146
S1_L_T2859,0.53548
S1_L_T28593,0.34813
S1_L_T28595,0.32835
S1_L_T28600,0.38115
S1_L_T28604,0.319
S1_L_T28605,0.33694
S1_L_T28608,0.36138
S1_L_T28612,0.53486
S1_L_T28615,0.48612
S1_L_T28618,0.44402
S1_L_T28619,0.3849
S1_L_T28629,0.35928
S1_L_T28631,0.31343
S1_L_T28636,0.3906
S1_L_T2864,0.45752
S1_L_T28644,0.44171
S1_L_T28645,0.42125
S1_L_T28647,0.30911
S1_L_T28649,0.41986
S1_L_T28650,0.35051
S1_L_T28654,0.38422
S1_L_T28655,0.34861
S1_L_T28658,0.37155
S1_L_T28660,0.44606
S1_L_T28662,0.4554
S1_L_T28666,0.44038
S1_L_T28667,0.40465
S1_L_T28668,0.3031
S1_L_T28670,0.46717
S1_L_T28671,0.34287
S1_L_T28674,0.39017
S1_L_T28680,0.30726
S1_L_T28682,0.34917
S1_L_T28683,0.40473
S1_L_T28685,0.32555
S1_L_T2869,0.51081
S1_L_T28690,0.34136
S1_L_T28697,0.28388
S1_L_T287,0.29689
S1_L_T2870,0.39147
S1_L_T28700,0.465
S1_L_T28701,0.47221
S1_L_T2871,0.37653
S1_L_T28711,0.43773
S1_L_T28718,0.36662
S1_L_T28723,0.42574
S1_L_T28725,0.34768
S1_L_T28726,0.31685
S1_L_T28729,0.42456
S1_L_T28732,0.47168
S1_L_T28733,0.36361
S1_L_T28735,0.29965
S1_L_T28736,0.38825
S1_L_T28737,0.44776
S1_L_T28739,0.49987
S1_L_T28740,0.40191
S1_L_T28744,0.35161
S1_L_T28747,0.48077
S1_L_T28751,0.31345
S1_L_T28752,0.42676
S1_L_T28758,0.39834
S1_L_T28761,0.32582
S1_L_T28763,0.49549
S1_L_T28764,0.30417
S1_L_T28765,0.33228
S1_L_T28766,0.30804
S1_L_T28771,0.47524
S1_L_T28774,0.35568
S1_L_T28776,0.3033
S1_L_T28777,0.45145
S1_L_T28778,0.49163
S1_L_T28781,0.32055
S1_L_T28786,0.32871
S1_L_T28787,0.44129
S1_L_T2880,0.51663
S1_L_T28800,0.34066
S1_L_T28801,0.32402
S1_L_T28804,0.39654
S1_L_T28805,0.43356
S1_L_T28806,0.58503
S1_L_T28811,0.38636
S1_L_T28816,0.34762
S1_L_T2882,0.41563
S1_L_T28822,0.29108
S1_L_T28823,0.39718
S1_L_T28824,0.30275
S1_L_T28826,0.31651
S1_L_T28827,0.29952
S1_L_T28829,0.39879
S1_L_T2883,0.48515
S1_L_T28830,0.26785
S1_L_T28834,0.33133
S1_L_T28838,0.43026
S1_L_T28842,0.54626
S1_L_T28844,0.52759
S1_L_T28849,0.42799
S1_L_T2885,0.4238
S1_L_T28853,0.35258
S1_L_T28859,0.4272
S1_L_T2886,0.40076
S1_L_T28861,0.49682
S1_L_T28868,0.35967
S1_L_T2887,0.50075
S1_L_T28870,0.50091
S1_L_T28871,0.40054
S1_L_T28874,0.48349
S1_L_T28886,0.19682
S1_L_T28888,0.40251
S1_L_T28892,0.3947
S1_L_T28893,0.46536
S1_L_T28894,0.43751
S1_L_T28895,0.34075
S1_L_T2890,0.3807
S1_L_T28900,0.33739
S1_L_T28902,0.32818
S1_L_T28908,0.30001
S1_L_T28915,0.30462
S1_L_T28920,0.41159
S1_L_T28922,0.43214
S1_L_T28923,0.45498
S1_L_T28925,0.40923
S1_L_T28927,0.42754
S1_L_T28929,0.54894
S1_L_T2893,0.45852
S1_L_T28932,0.32869
S1_L_T28934,0.40944
S1_L_T28939,0.34216
S1_L_T28941,0.42289
S1_L_T28943,0.26658
S1_L_T28944,0.33262
S1_L_T28945,0.37214
S1_L_T2895,0.49996
S1_L_T28952,0.35048
S1_L_T28954,0.32827
S1_L_T28957,0.55532
S1_L_T28959,0.34019
S1_L_T28961,0.33564
S1_L_T28962,0.33533
S1_L_T28963,0.33869
S1_L_T28968,0.39621
S1_L_T2897,0.43585
S1_L_T28970,0.32598
S1_L_T28976,0.35331
S1_L_T28979,0.28966
S1_L_T28985,0.34354
S1_L_T28986,0.46076
S1_L_T28990,0.38746
S1_L_T28991,0.419
S1_L_T28994,0.20674
S1_L_T28997,0.46181
S1_L_T29003,0.487
S1_L_T29005,0.36001
S1_L_T29008,0.48702
S1_L_T29010,0.4315
S1_L_T29011,0.36576
S1_L_T29016,0.50105
S1_L_T29017,0.45598
S1_L_T29019,0.29171
S1_L_T29021,0.40073
S1_L_T29023,0.44945
S1_L_T29027,0.3734
S1_L_T29029,0.40068
S1_L_T29034,0.33293
S1_L_T29039,0.4128
S1_L_T29042,0.42296
S1_L_T29044,0.45302
S1_L_T29048,0.4658
S1_L_T2905,0.38501
S1_L_T29050,0.46751
S1_L_T29051,0.29774
S1_L_T29052,0.42536
S1_L_T29053,0.377
S1_L_T29059,0.46611
S1_L_T29061,0.49678
S1_L_T29064,0.35968
S1_L_T29065,0.45762
S1_L_T29071,0.2997
S1_L_T29072,0.45141
S1_L_T29076,0.33834
S1_L_T29078,0.34312
S1_L_T29079,0.35219
S1_L_T29082,0.46048
S1_L_T29083,0.38952
S1_L_T29084,0.43991
S1_L_T29085,0.4007
S1_L_T29088,0.30101
S1_L_T2909,0.45082
S1_L_T29092,0.34906
S1_L_T29093,0.3723
S1_L_T29095,0.30793
S1_L_T29097,0.36063
S1_L_T29098,0.31847
S1_L_T29101,0.37603
S1_L_T29102,0.42165
S1_L_T29103,0.44972
S1_L_T29106,0.37473
S1_L_T29107,0.38011
S1_L_T29109,0.30949
S1_L_T29112,0.52762
S1_L_T29116,0.31745
S1_L_T29119,0.47599
S1_L_T29126,0.49915
S1_L_T2913,0.25604
S1_L_T29136,0.31695
S1_L_T2914,0.3484
S1_L_T29143,0.48957
S1_L_T29147,0.44727
S1_L_T29148,0.31178
S1_L_T2915,0.34674
S1_L_T29154,0.29397
S1_L_T29158,0.50081
S1_L_T2916,0.31506
S1_L_T29160,0.43494
S1_L_T29161,0.32514
S1_L_T29163,0.31806
S1_L_T29166,0.37092
S1_L_T29167,0.54778
S1_L_T2917,0.42204
S1_L_T29173,0.34347
S1_L_T29175,0.38551
S1_L_T29178,0.29543
S1_L_T29179,0.49124
S1_L_T29181,0.31384
S1_L_T29182,0.37591
S1_L_T29183,0.30565
S1_L_T29185,0.4234
S1_L_T29191,0.45411
S1_L_T29192,0.39233
S1_L_T29195,0.25706
S1_L_T29200,0.30012
S1_L_T29201,0.50457
S1_L_T29203,0.53722
S1_L_T29204,0.33153
S1_L_T29205,0.49137
S1_L_T29206,0.50525
S1_L_T29208,0.4533
S1_L_T29210,0.40815
S1_L_T29211,0.48162
S1_L_T29214,0.28544
S1_L_T29215,0.39329
S1_L_T29216,0.36319
S1_L_T29218,0.3049
S1_L_T2922,0.35932
S1_L_T29220,0.29183
S1_L_T29221,0.30432
S1_L_T29223,0.2984
S1_L_T2923,0.31003
S1_L_T29232,0.4417
S1_L_T29237,0.31569
S1_L_T2924,0.24648
S1_L_T29241,0.33016
S1_L_T29242,0.32289
S1_L_T29245,0.32616
S1_L_T29246,0.42105
S1_L_T29247,0.45569
S1_L_T29249,0.35554
S1_L_T29250,0.39579
S1_L_T29253,0.38136
S1_L_T29261,0.38855
S1_L_T29271,0.47709
S1_L_T29273,0.4086
S1_L_T29276,0.449
S1_L_T29277,0.27309
S1_L_T29281,0.35083
S1_L_T29286,0.3652
S1_L_T29290,0.35023
S1_L_T29300,0.48828
S1_L_T29302,0.49852
S1_L_T29311,0.35999
S1_L_T29313,0.38199
S1_L_T29314,0.41101
S1_L_T29320,0.42848
S1_L_T29324,0.37444
S1_L_T29329,0.35108
S1_L_T29333,0.45564
S1_L_T29334,0.31715
S1_L_T29336,0.30667
S1_L_T29347,0.43609
S1_L_T2935,0.39315
S1_L_T29353,0.40594
S1_L_T29355,0.48226
S1_L_T29358,0.2544
S1_L_T2936,0.3573
S1_L_T29363,0.36327
S1_L_T2937,0.38511
S1_L_T29370,0.33107
S1_L_T29372,0.33467
S1_L_T29373,0.33587
S1_L_T2938,0.47691
S1_L_T29380,0.32343
S1_L_T29381,0.33232
S1_L_T29388,0.5121
S1_L_T2939,0.49732
S1_L_T29392,0.44118
S1_L_T29395,0.53576
S1_L_T29397,0.3733
S1_L_T294,0.41194
S1_L_T29400,0.33977
S1_L_T29407,0.36918
S1_L_T29409,0.32534
S1_L_T29410,0.38242
S1_L_T29411,0.45943
S1_L_T29412,0.27612
S1_L_T29419,0.40207
S1_L_T29422,0.3186
S1_L_T29424,0.45748
S1_L_T29425,0.43639
S1_L_T29429,0.37923
S1_L_T29435,0.21535
S1_L_T29437,0.31147
S1_L_T29439,0.33596
S1_L_T2944,0.38042
S1_L_T29441,0.32457
S1_L_T29443,0.3404
S1_L_T29445,0.4083
S1_L_T29448,0.27171
S1_L_T2945,0.42541
S1_L_T29452,0.45038
S1_L_T29454,0.30855
S1_L_T29463,0.37289
S1_L_T29466,0.3415
S1_L_T29475,0.2942
S1_L_T29476,0.32423
S1_L_T29478,0.35894
S1_L_T29482,0.31701
S1_L_T29487,0.44476
S1_L_T29488,0.45194
S1_L_T29492,0.3662
S1_L_T29499,0.40958
S1_L_T29500,0.29729
S1_L_T29501,0.41463
S1_L_T29507,0.34479
S1_L_T29514,0.33082
S1_L_T29520,0.31532
S1_L_T29522,0.40832
S1_L_T29524,0.40555
S1_L_T29525,0.37317
S1_L_T29528,0.42672
S1_L_T2953,0.46453
S1_L_T29534,0.34976
S1_L_T29540,0.52145
S1_L_T29544,0.33491
S1_L_T29546,0.34302
S1_L_T29548,0.54181
S1_L_T29549,0.426
S1_L_T29553,0.31563
S1_L_T29556,0.43896
S1_L_T29563,0.37869
S1_L_T29564,0.35737
S1_L_T29567,0.50035
S1_L_T29568,0.40984
S1_L_T29569,0.52457
S1_L_T2957,0.51703
S1_L_T29573,0.43497
S1_L_T29574,0.46873
S1_L_T29575,0.39676
S1_L_T29579,0.33234
S1_L_T29589,0.31099
S1_L_T29597,0.31097
S1_L_T29598,0.32045
S1_L_T29601,0.47891
S1_L_T29602,0.35146
S1_L_T29603,0.37218
S1_L_T29605,0.46327
S1_L_T29610,0.48488
S1_L_T29611,0.36981
S1_L_T29615,0.39209
S1_L_T2962,0.34661
S1_L_T29620,0.41996
S1_L_T29625,0.43953
S1_L_T29626,0.30191
S1_L_T29632,0.35096
S1_L_T29635,0.42405
S1_L_T29640,0.3091
S1_L_T29643,0.45245
S1_L_T29645,0.3489
S1_L_T29646,0.44347
S1_L_T29650,0.34894
S1_L_T29656,0.39461
S1_L_T2966,0.47961
S1_L_T29660,0.28685
S1_L_T29662,0.33359
S1_L_T29667,0.36236
S1_L_T29668,0.33975
S1_L_T29671,0.30678
S1_L_T29677,0.42438
S1_L_T29683,0.31544
S1_L_T29686,0.19144
S1_L_T29692,0.45485
S1_L_T29694,0.30242
S1_L_T29696,0.32653
S1_L_T29697,0.41573
S1_L_T29702,0.32211
S1_L_T29703,0.4981
S1_L_T29707,0.31545
S1_L_T29709,0.28611
S1_L_T29713,0.44696
S1_L_T29721,0.43723
S1_L_T29722,0.42637
S1_L_T29723,0.44671
S1_L_T29726,0.29043
S1_L_T29728,0.46143
S1_L_T29729,0.42546
S1_L_T2973,0.39134
S1_L_T29732,0.43419
S1_L_T29739,0.44989
S1_L_T29744,0.50652
S1_L_T29756,0.46442
S1_L_T2976,0.4437
S1_L_T29762,0.32622
S1_L_T29763,0.47327
S1_L_T29768,0.40077
S1_L_T29774,0.46988
S1_L_T29777,0.25429
S1_L_T29778,0.37983
S1_L_T2978,0.50505
S1_L_T29781,0.21712
S1_L_T29782,0.25903
S1_L_T29789,0.32009
S1_L_T29790,0.41035
S1_L_T29791,0.51083
S1_L_T29792,0.33829
S1_L_T29794,0.31451
S1_L_T29798,0.4671
S1_L_T2980,0.41721
S1_L_T29801,0.36921
S1_L_T29803,0.54291
S1_L_T29806,0.35993
S1_L_T29810,0.47141
S1_L_T29814,0.44861
S1_L_T29819,0.32897
S1_L_T29820,0.4221
S1_L_T29823,0.32768
S1_L_T29827,0.4865
S1_L_T2983,0.41008
S1_L_T29830,0.43797
S1_L_T29832,0.4352
S1_L_T29834,0.29905
S1_L_T29836,0.34921
S1_L_T29840,0.32856
S1_L_T29846,0.31107
S1_L_T29847,0.294
S1_L_T2985,0.24056
S1_L_T29857,0.29574
S1_L_T29858,0.50087
S1_L_T29862,0.38784
S1_L_T29863,0.31235
S1_L_T2987,0.36734
S1_L_T29875,0.2893
S1_L_T2988,0.3565
S1_L_T29884,0.34673
S1_L_T29887,0.40977
S1_L_T29889,0.47183
S1_L_T29891,0.55154
S1_L_T29892,0.46546
S1_L_T29894,0.45863
S1_L_T29898,0.42758
S1_L_T2990,0.35314
S1_L_T29900,0.34106
S1_L_T29904,0.29815
S1_L_T29912,0.37297
S1_L_T29914,0.48209
S1_L_T29918,0.43828
S1_L_T29921,0.39672
S1_L_T29929,0.4398
S1_L_T29931,0.42203
S1_L_T29934,0.37232
S1_L_T29942,0.32928
S1_L_T29948,0.39045
S1_L_T29949,0.30154
S1_L_T29955,0.3974
S1_L_T29958,0.25805
S1_L_T2996,0.37064
S1_L_T29963,0.40014
S1_L_T29964,0.29629
S1_L_T29969,0.33557
S1_L_T2997,0.28457
S1_L_T29972,0.37402
S1_L_T29973,0.28605
S1_L_T29974,0.14083
S1_L_T29979,0.46172
S1_L_T29984,0.1584
S1_L_T29985,0.3006
S1_L_T29986,0.3101
S1_L_T29988,0.47285
S1_L_T29990,0.32799
S1_L_T29991,0.3564
S1_L_T29993,0.27557
S1_L_T29994,0.3218
S1_L_T29995,0.34208
S1_L_T29996,0.27242
S1_L_T3000,0.49648
S1_L_T30000,0.34019
S1_L_T30001,0.45093
S1_L_T30003,0.34003
S1_L_T30010,0.41971
S1_L_T30015,0.35691
S1_L_T30017,0.41646
S1_L_T30019,0.401
S1_L_T30020,0.30763
S1_L_T30022,0.45352
S1_L_T30024,0.36436
S1_L_T3003,0.33636
S1_L_T30033,0.41901
S1_L_T30036,0.33888
S1_L_T3004,0.30203
S1_L_T30046,0.29835
S1_L_T30049,0.3097
S1_L_T30053,0.34164
S1_L_T30055,0.31444
S1_L_T30059,0.33032
S1_L_T3006,0.27273
S1_L_T30060,0.32989
S1_L_T30062,0.31968
S1_L_T30063,0.36856
S1_L_T30067,0.30661
S1_L_T3007,0.36117
S1_L_T30072,0.33683
S1_L_T30075,0.39329
S1_L_T30079,0.3884
S1_L_T30080,0.41645
S1_L_T30082,0.27527
S1_L_T30083,0.49804
S1_L_T30087,0.43466
S1_L_T30088,0.35396
S1_L_T3009,0.41583
S1_L_T30091,0.44155
S1_L_T30092,0.36551
S1_L_T30093,0.33187
