id,dg,x0,t0,mse,rsq
S1_H_T1234,0.41858,7.283,1,0.2262,0.87618
S1_H_T1235,0.2958,5.5577,1,0.051254,0.93974
S1_H_T1236,0.29538,5.5386,1,0.092693,0.89583
S1_H_T1238,0.41109,6.7003,1,0.040927,0.97418
S1_H_T1243,0.4165,7.5027,1,0.36252,0.81384
S1_H_T1245,0.40108,6.9433,1,0.10427,0.93375
S1_H_T1247,0.3803,6.2698,1,0.065722,0.95262
S1_H_T1248,0.39108,7.3899,1,0.4841,0.74269
S1_H_T1249,0.34841,6.0701,1,0.044433,0.96148
S1_H_T1251,0.34684,6.0363,1,0.074159,0.93679
S1_H_T1261,0.33884,6.5166,1,0.17585,0.85642
S1_H_T1262,0.4313,6.9314,1,0.036544,0.97895
S1_H_T1264,0.41349,6.9041,1,0.076753,0.95316
S1_H_T1265,0.28339,5.7377,1,0.053816,0.93166
S1_H_T1276,0.28925,5.4556,1,0.068275,0.918
S1_H_T1282,0.37487,6.6465,1,0.093335,0.93223
S1_H_T1283,0.43641,7.3372,1,0.20061,0.89662
S1_H_T1284,0.29883,5.9749,1,0.16979,0.82773
S1_H_T1285,0.4265,7.0598,1,0.10246,0.94192
S1_H_T1287,0.41831,7.7084,1,0.20313,0.88726
S1_H_T129,0.33321,6.1486,1,0.068296,0.93692
S1_H_T1293,0.43178,6.8978,1,0.038201,0.97806
S1_H_T1296,0.48141,7.6305,1,0.086831,0.96061
S1_H_T1297,0.43279,8.7153,1,0.95845,0.64099
S1_H_T130,0.31396,5.9437,1,0.064424,0.93323
S1_H_T1300,0.37879,7.1143,1,0.33864,0.7947
S1_H_T1305,0.4681,7.7451,1,0.27584,0.8789
S1_H_T1306,0.38864,6.5557,1,0.035444,0.97496
S1_H_T1309,0.28549,5.57,1,0.11422,0.867
S1_H_T1311,0.42147,6.9306,1,0.079472,0.95332
S1_H_T1312,0.3418,6.0763,1,0.078505,0.93149
S1_H_T1318,0.34527,6.1925,1,0.13924,0.88664
S1_H_T132,0.46537,7.8807,1,0.25554,0.88562
S1_H_T1323,0.42636,7.1954,1,0.10679,0.93958
S1_H_T1324,0.40971,6.4935,1,0.058103,0.96349
S1_H_T1325,0.47057,7.8717,1,0.18793,0.915
S1_H_T1326,0.3255,5.7953,1,0.083861,0.92027
S1_H_T1328,0.26943,5.3345,1,0.10326,0.86528
S1_H_T1331,0.46034,7.527,1,0.064811,0.96761
S1_H_T1334,0.39955,7.0477,1,0.15018,0.90664
S1_H_T1336,0.37224,6.3789,1,0.075073,0.94401
S1_H_T1338,0.4209,6.7565,1,0.089723,0.94747
S1_H_T1344,0.40608,6.5169,1,0.070546,0.95527
S1_H_T1350,0.47657,9.5857,1,0.35746,0.85304
S1_H_T1351,0.38695,6.5829,1,0.038437,0.97267
S1_H_T1353,0.31014,5.8331,1,0.14143,0.86137
S1_H_T1364,0.40045,6.7148,1,0.036657,0.97559
S1_H_T1365,0.28894,5.9513,1,0.13611,0.84856
S1_H_T1371,0.38691,6.1809,1,0.092129,0.93689
S1_H_T1372,0.43959,7.4115,1,0.1355,0.92872
S1_H_T1375,0.32065,5.7779,1,0.097734,0.90576
S1_H_T1381,0.29978,5.8336,1,0.055472,0.93671
S1_H_T1383,0.2878,5.4102,1,0.068671,0.9168
S1_H_T1389,0.37347,6.2147,1,0.057132,0.95709
S1_H_T1393,0.41101,7.0447,1,0.19116,0.88979
S1_H_T1395,0.3582,6.8591,1,0.29649,0.79813
S1_H_T1396,0.40525,6.6563,1,0.055786,0.96415
S1_H_T1400,0.35555,6.1552,1,0.053137,0.95602
S1_H_T1401,0.34167,6.2156,1,0.10805,0.908
S1_H_T1408,0.39808,6.7547,1,0.081853,0.94649
S1_H_T141,0.44595,8.172,1,0.34337,0.84104
S1_H_T1410,0.41044,6.9108,1,0.066095,0.95882
S1_H_T1411,0.29747,5.3435,1,0.19102,0.80888
S1_H_T1412,0.42572,6.9244,1,0.045739,0.97312
S1_H_T142,0.29485,5.7088,1,0.088261,0.89999
S1_H_T1420,0.39431,6.7827,1,0.075228,0.9497
S1_H_T1429,0.34052,5.9482,1,0.052128,0.9531
S1_H_T1430,0.4239,7.9828,1,0.39731,0.80514
S1_H_T1437,0.43771,7.2858,1,0.11616,0.93777
S1_H_T1439,0.38338,6.3614,1,0.0291,0.97879
S1_H_T144,0.42217,7.173,1,0.1204,0.93114
S1_H_T1441,0.28174,5.4136,1,0.11889,0.85915
S1_H_T1445,0.40724,6.5279,1,0.057303,0.96356
S1_H_T1454,0.23017,5.6156,1,0.37338,0.5645
S1_H_T1456,0.29605,5.5728,1,0.051905,0.93912
S1_H_T1464,0.37721,6.6033,1,0.0568,0.95813
S1_H_T1473,0.42207,6.7079,1,0.059084,0.96497
S1_H_T148,0.39256,6.8377,1,0.07772,0.94768
S1_H_T1485,0.46154,7.2428,1,0.034126,0.98277
S1_H_T149,0.30863,5.5328,1,0.08201,0.91387
S1_H_T1490,0.47605,7.9721,1,0.37353,0.84716
S1_H_T1496,0.33168,5.6057,1,0.19031,0.84079
S1_H_T15,0.2985,5.5954,1,0.027122,0.96776
S1_H_T150,0.38316,6.987,1,0.3641,0.78649
S1_H_T1500,0.43683,7.2254,1,0.083179,0.95446
S1_H_T1507,0.43996,7.7197,1,0.17967,0.90777
S1_H_T1508,0.34954,6.0886,1,0.045818,0.96057
S1_H_T1515,0.35946,6.5923,1,0.1126,0.91292
S1_H_T1521,0.34801,5.9836,1,0.081763,0.93119
S1_H_T1524,0.35705,6.4062,1,0.072486,0.94141
S1_H_T1525,0.3359,5.952,1,0.034974,0.96718
S1_H_T1527,0.45349,7.1006,1,0.041357,0.97846
S1_H_T153,0.52282,8.9096,1,0.38212,0.86729
S1_H_T1531,0.49696,7.2936,1,0.070085,0.96987
S1_H_T1532,0.36729,6.4345,1,0.14302,0.89602
S1_H_T1533,0.46709,7.327,1,0.042444,0.97915
S1_H_T1534,0.36205,6.2307,1,0.056658,0.95483
S1_H_T1538,0.33929,5.8443,1,0.092085,0.91949
S1_H_T1540,0.35317,6.4459,1,0.092466,0.92494
S1_H_T1541,0.29866,5.8779,1,0.085703,0.90484
S1_H_T1548,0.27671,5.5241,1,0.11035,0.86374
S1_H_T155,0.39918,7.1505,1,0.26665,0.84519
S1_H_T1552,0.31105,5.8298,1,0.059855,0.93658
S1_H_T1557,0.33029,6.3918,1,0.18819,0.84117
S1_H_T156,0.42453,7.1621,1,0.13271,0.92541
S1_H_T1571,0.40782,6.7392,1,0.057221,0.96371
S1_H_T1576,0.34094,5.9432,1,0.072514,0.93608
S1_H_T1577,0.44748,7.1449,1,0.078507,0.95885
S1_H_T158,0.30154,5.7958,1,0.060031,0.9326
S1_H_T1582,0.32669,6.1927,1,0.096922,0.90958
S1_H_T1586,0.47754,7.8707,1,0.14958,0.93301
S1_H_T1587,0.2806,5.3439,1,0.099786,0.87818
S1_H_T1595,0.51062,8.0884,1,0.12919,0.94855
S1_H_T1597,0.28569,5.4052,1,0.085752,0.89686
S1_H_T1599,0.3452,6.6037,1,0.16413,0.86899
S1_H_T1600,0.30407,5.8338,1,0.10081,0.89338
S1_H_T1601,0.294,5.8627,1,0.14086,0.84862
S1_H_T1602,0.29865,5.4364,1,0.091949,0.8986
S1_H_T161,0.42611,6.8331,1,0.089669,0.94872
S1_H_T1610,0.4292,6.8455,1,0.02599,0.98479
S1_H_T1613,0.3082,6.1806,1,0.15526,0.84824
S1_H_T1614,0.46384,9.5675,1,0.16587,0.92218
S1_H_T1615,0.4883,7.6009,1,0.069128,0.96924
S1_H_T1620,0.34419,6.0979,1,0.048421,0.95718
S1_H_T1626,0.35474,6.1518,1,0.047433,0.96038
S1_H_T1627,0.35323,6.4789,1,0.066348,0.945
S1_H_T163,0.45048,8.9525,1,0.27462,0.87098
S1_H_T1636,0.40136,7.5154,1,0.076811,0.9504
S1_H_T1637,0.31546,5.7917,1,0.059744,0.93834
S1_H_T1638,0.35566,6.0725,1,0.054354,0.95508
S1_H_T164,0.32766,5.9186,1,0.081312,0.92345
S1_H_T1645,0.31965,5.8789,1,0.0709,0.92941
S1_H_T1653,0.32259,5.681,1,0.12927,0.8803
S1_H_T1659,0.50271,7.6811,1,0.060809,0.97434
S1_H_T166,0.25341,5.6682,1,0.30233,0.65992
S1_H_T1666,0.51498,8.1281,1,0.1206,0.95258
S1_H_T1677,0.35689,5.8118,1,0.17901,0.86668
S1_H_T168,0.34296,6.0984,1,0.061692,0.94571
S1_H_T1682,0.37378,6.4485,1,0.054358,0.95915
S1_H_T1686,0.30429,6.1008,1,0.096844,0.89727
S1_H_T1690,0.35648,6.2914,1,0.10215,0.91913
S1_H_T1691,0.38954,6.8925,1,0.17447,0.88821
S1_H_T1692,0.36389,6.2525,1,0.078257,0.93924
S1_H_T1694,0.34348,6.8121,1,0.44035,0.70994
S1_H_T1697,0.34741,5.9034,1,0.098055,0.91833
S1_H_T1701,0.36733,6.9319,1,0.27193,0.81927
S1_H_T1704,0.48874,8.4798,1,0.3687,0.85546
S1_H_T171,0.39251,6.8629,1,0.064861,0.95595
S1_H_T172,0.33761,6.1969,1,0.16512,0.86314
S1_H_T1724,0.33835,5.9345,1,0.041022,0.96226
S1_H_T1725,0.4703,7.1866,1,0.059196,0.97154
S1_H_T1734,0.30569,5.6225,1,0.058045,0.93634
S1_H_T1735,0.32144,5.9112,1,0.057868,0.94224
S1_H_T1736,0.43696,6.8302,1,0.025628,0.98552
S1_H_T1737,0.52151,8.5229,1,0.17859,0.93294
S1_H_T174,0.24605,5.844,1,0.37011,0.59911
S1_H_T1746,0.34262,6.2336,1,0.17384,0.86052
S1_H_T175,0.35194,5.8898,1,0.10917,0.91201
S1_H_T1753,0.38878,6.7597,1,0.10932,0.92664
S1_H_T1756,0.46907,8.6261,1,0.62338,0.76329
S1_H_T1758,0.38343,6.8279,1,0.099397,0.9311
S1_H_T1759,0.32546,6.4434,1,0.27109,0.78116
S1_H_T176,0.41126,6.9271,1,0.17528,0.89812
S1_H_T1764,0.37296,6.5726,1,0.067589,0.9495
S1_H_T1765,0.35729,6.1381,1,0.061197,0.95014
S1_H_T1766,0.39775,7.7801,1,0.51949,0.7356
S1_H_T1768,0.26939,5.5681,1,0.20643,0.76256
S1_H_T177,0.48612,8.2023,1,0.22656,0.90503
S1_H_T1770,0.3312,5.8772,1,0.065095,0.93901
S1_H_T1771,0.317,6.2839,1,0.1921,0.82696
S1_H_T1774,0.42485,8.1544,1,0.56323,0.7454
S1_H_T1778,0.43482,7.2502,1,0.13417,0.92792
S1_H_T1779,0.39392,6.6501,1,0.033042,0.97722
S1_H_T1780,0.48833,7.6518,1,0.061636,0.97249
S1_H_T1783,0.41332,7.5835,1,0.57681,0.73015
S1_H_T179,0.50399,8.3208,1,0.30012,0.88548
S1_H_T1794,0.37445,6.4778,1,0.049768,0.9626
S1_H_T180,0.44081,7.2819,1,0.11561,0.93886
S1_H_T1800,0.45304,7.1512,1,0.023408,0.98767
S1_H_T1811,0.46255,8.408,1,0.28263,0.87367
S1_H_T1812,0.44596,7.3639,1,0.10416,0.94578
S1_H_T1814,0.34292,5.9632,1,0.067935,0.94053
S1_H_T1824,0.54276,8.9724,1,0.036928,0.98646
S1_H_T1826,0.46216,6.9614,1,0.12435,0.94009
S1_H_T1827,0.36585,6.1835,1,0.038911,0.96916
S1_H_T1830,0.43865,8.6533,1,0.61952,0.73941
S1_H_T1831,0.30222,5.5487,1,0.068142,0.9245
S1_H_T1836,0.39671,7.187,1,0.14619,0.90771
S1_H_T1841,0.29875,5.6197,1,0.03398,0.95999
S1_H_T1842,0.35447,6.3838,1,0.049086,0.95899
S1_H_T1844,0.40336,6.4412,1,0.062534,0.95963
S1_H_T1847,0.36955,6.3873,1,0.096978,0.92788
S1_H_T185,0.34134,6.2926,1,0.10384,0.91112
S1_H_T186,0.40419,6.8661,1,0.11804,0.92671
S1_H_T1860,0.32847,5.8634,1,0.063159,0.93978
S1_H_T1862,0.27637,6.1185,1,0.31183,0.69115
S1_H_T1865,0.30999,5.644,1,0.06696,0.92913
S1_H_T1866,0.49949,8.3511,1,0.39859,0.85115
S1_H_T187,0.5012,8.3415,1,0.38315,0.85693
S1_H_T1870,0.39762,7.4148,1,0.41643,0.77621
S1_H_T1874,0.46433,7.9952,1,0.17691,0.91759
S1_H_T1876,0.46053,7.469,1,0.12717,0.93841
S1_H_T188,0.2962,5.8845,1,0.065474,0.92448
S1_H_T1886,0.47807,7.3621,1,0.082212,0.96212
S1_H_T1897,0.42286,7.138,1,0.1117,0.936
S1_H_T1898,0.34821,6.4703,1,0.15895,0.87451
S1_H_T19,0.38751,7.1057,1,0.23751,0.85242
S1_H_T190,0.4839,7.5095,1,0.069388,0.96858
S1_H_T1901,0.3214,5.9813,1,0.15875,0.85601
S1_H_T1906,0.34331,6.4134,1,0.06739,0.9411
S1_H_T192,0.37814,6.787,1,0.18752,0.87447
S1_H_T1921,0.39994,6.7433,1,0.073238,0.95227
S1_H_T1922,0.33885,6.5203,1,0.27403,0.79287
S1_H_T1923,0.33439,5.634,1,0.17765,0.85185
S1_H_T1924,0.41688,7.2909,1,0.18819,0.89403
S1_H_T1925,0.46483,7.516,1,0.13932,0.93407
S1_H_T1926,0.35135,6.0788,1,0.07645,0.93652
S1_H_T193,0.44836,7.4426,1,0.2298,0.88879
S1_H_T1934,0.40575,6.7555,1,0.11179,0.93081
S1_H_T1935,0.43908,10.144,1,0.14424,0.9243
S1_H_T1936,0.41382,6.9054,1,0.13959,0.91808
S1_H_T195,0.34802,6.5857,1,0.14681,0.88286
S1_H_T1952,0.38247,6.8268,1,0.098908,0.93109
S1_H_T1953,0.43047,6.8857,1,0.075464,0.95733
S1_H_T196,0.43987,7.5023,1,0.18303,0.90617
S1_H_T1962,0.43267,6.8177,1,0.056116,0.96823
S1_H_T1965,0.50009,7.3554,1,0.047003,0.97984
S1_H_T197,0.3967,6.965,1,0.22802,0.86311
S1_H_T1970,0.45221,7.6439,1,0.27638,0.87113
S1_H_T1975,0.33673,5.771,1,0.096303,0.91494
S1_H_T1982,0.40663,6.885,1,0.07631,0.95191
S1_H_T1985,0.32202,6.1925,1,0.04061,0.95889
S1_H_T1987,0.28792,5.3238,1,0.12935,0.85412
S1_H_T199,0.38081,6.372,1,0.049462,0.96401
S1_H_T1990,0.31344,5.7525,1,0.034228,0.96327
S1_H_T1991,0.50435,8.2036,1,0.035939,0.98477
S1_H_T1994,0.32789,5.789,1,0.057639,0.94457
S1_H_T2002,0.49572,8.9854,1,0.10773,0.95421
S1_H_T2006,0.47104,7.4015,1,0.078898,0.96254
S1_H_T2008,0.35543,7.8184,1,0.1836,0.86275
S1_H_T201,0.39539,6.9693,1,0.1663,0.8957
S1_H_T2012,0.31226,5.7863,1,0.1188,0.88233
S1_H_T2013,0.45946,7.8861,1,0.42282,0.82018
S1_H_T2015,0.32269,5.7408,1,0.065622,0.93547
S1_H_T2017,0.28956,5.332,1,0.19187,0.79969
S1_H_T2019,0.36664,6.4655,1,0.060108,0.95334
S1_H_T2020,0.32711,6.2053,1,0.052678,0.94887
S1_H_T2025,0.3714,6.3169,1,0.10255,0.92475
S1_H_T2027,0.25734,5.7893,1,0.094949,0.86435
S1_H_T2031,0.27342,5.4289,1,0.040456,0.94408
S1_H_T2032,0.31756,7.1432,1,0.72687,0.55898
S1_H_T2036,0.34626,6.5087,1,0.25256,0.81263
S1_H_T2050,0.41267,7.1262,1,0.16876,0.90215
S1_H_T2055,0.38701,6.4209,1,0.022835,0.98359
S1_H_T2062,0.39672,6.8873,1,0.074758,0.95058
S1_H_T2064,0.31707,5.694,1,0.067607,0.93144
S1_H_T2066,0.33808,6.2288,1,0.10069,0.91205
S1_H_T2070,0.34874,6.432,1,0.085924,0.92822
S1_H_T2071,0.3105,5.738,1,0.046364,0.94999
S1_H_T2075,0.32013,5.8147,1,0.056921,0.94269
S1_H_T2077,0.30305,5.9775,1,0.062953,0.9302
S1_H_T208,0.20624,6.21,1,1.4446,0.21198
S1_H_T2082,0.34227,6.1274,1,0.086287,0.92539
S1_H_T2084,0.29223,5.7265,1,0.11269,0.87379
S1_H_T2086,0.3845,7.9593,1,1.0297,0.56742
S1_H_T2089,0.46384,9.5675,1,0.16587,0.92218
S1_H_T2094,0.43068,7.3775,1,0.18256,0.90274
S1_H_T2095,0.29688,5.9484,1,0.13622,0.8553
S1_H_T2097,0.3832,6.6869,1,0.073188,0.94827
S1_H_T2100,0.48326,7.9391,1,0.23095,0.90233
S1_H_T2105,0.50398,8.9085,1,0.14946,0.93949
S1_H_T211,0.45863,7.4613,1,0.10341,0.94893
S1_H_T2113,0.31377,5.521,1,0.14954,0.85744
S1_H_T2117,0.37933,6.2094,1,0.056435,0.95884
S1_H_T2127,0.47462,7.4871,1,0.17305,0.92244
S1_H_T2129,0.37378,6.4662,1,0.078335,0.94218
S1_H_T213,0.33809,6.3309,1,0.19414,0.84323
S1_H_T2130,0.2644,5.8409,1,0.25083,0.71801
S1_H_T2143,0.34754,6.3743,1,0.11405,0.90633
S1_H_T2144,0.34323,6.5955,1,0.37557,0.74131
S1_H_T2147,0.30833,5.6824,1,0.07977,0.91588
S1_H_T2153,0.42032,6.8455,1,0.048463,0.97085
S1_H_T2158,0.4818,8.1098,1,0.21805,0.90677
S1_H_T216,0.30588,6.0105,1,0.081436,0.91302
S1_H_T2160,0.36968,6.1008,1,0.071839,0.94559
S1_H_T2163,0.46378,7.4008,1,0.078613,0.96153
S1_H_T2164,0.47327,8.1922,1,0.51465,0.79904
S1_H_T2166,0.30627,5.7545,1,0.031566,0.96447
S1_H_T2167,0.49581,8.4948,1,0.35389,0.86387
S1_H_T2168,0.33097,6.0731,1,0.046079,0.95598
S1_H_T2174,0.41018,6.5461,1,0.11636,0.92963
S1_H_T2181,0.51021,8.328,1,0.11198,0.95503
S1_H_T2187,0.42479,7.341,1,0.21913,0.88267
S1_H_T2194,0.34905,6.1303,1,0.079705,0.93318
S1_H_T2195,0.31281,5.8654,1,0.059834,0.93726
S1_H_T2197,0.34058,6.7204,1,0.46143,0.69666
S1_H_T2198,0.31505,5.8596,1,0.034,0.96386
S1_H_T2200,0.33837,5.8942,1,0.082088,0.92723
S1_H_T2205,0.38975,6.475,1,0.075976,0.94809
S1_H_T2208,0.30081,6.2335,1,0.303,0.73178
S1_H_T221,0.41243,6.5743,1,0.046364,0.97103
S1_H_T2210,0.32542,5.752,1,0.092644,0.91261
S1_H_T222,0.4194,6.7236,1,0.068726,0.95899
S1_H_T2233,0.49127,7.6843,1,0.07721,0.96617
S1_H_T2234,0.31367,6.0469,1,0.076264,0.92179
S1_H_T2235,0.46787,7.817,1,0.24716,0.89
S1_H_T2239,0.36977,6.4235,1,0.15649,0.88867
S1_H_T224,0.53082,9.6506,1,0.18437,0.93316
S1_H_T2246,0.43919,7.0825,1,0.078077,0.95757
S1_H_T2250,0.46859,7.3621,1,0.11856,0.9442
S1_H_T2253,0.46772,7.5809,1,0.15285,0.92895
S1_H_T2254,0.43937,6.9778,1,0.064352,0.9648
S1_H_T2258,0.42628,7.9291,1,0.48212,0.77495
S1_H_T226,0.40573,6.9146,1,0.10271,0.93607
S1_H_T2261,0.41353,7.0772,1,0.092056,0.94435
S1_H_T2264,0.34065,6.183,1,0.092717,0.91958
S1_H_T2269,0.37398,6.4845,1,0.077612,0.94274
S1_H_T227,0.45368,7.4183,1,0.16495,0.91935
S1_H_T2271,0.36174,6.6012,1,0.11567,0.91178
S1_H_T2272,0.29357,6.1618,1,0.39766,0.66443
S1_H_T2273,0.39414,7.6243,1,0.51272,0.73461
S1_H_T228,0.40144,7.0478,1,0.12861,0.91967
S1_H_T2282,0.29048,5.4849,1,0.1047,0.88041
S1_H_T2284,0.38578,6.6504,1,0.06383,0.95516
S1_H_T229,0.46472,8.1934,1,0.10743,0.94836
S1_H_T2295,0.29124,5.46,1,0.14408,0.84322
S1_H_T2296,0.46043,8.4433,1,0.13138,0.93647
S1_H_T2298,0.37524,6.5543,1,0.09213,0.93317
S1_H_T2302,0.3134,6.5847,1,0.32444,0.73444
S1_H_T2303,0.44237,7.2017,1,0.070431,0.9621
S1_H_T2305,0.48123,8.1235,1,0.2771,0.88419
S1_H_T2311,0.41743,6.8965,1,0.13827,0.92008
S1_H_T2313,0.42296,7.149,1,0.11738,0.93299
S1_H_T2317,0.37788,6.222,1,0.071913,0.94775
S1_H_T2320,0.2966,5.537,1,0.050071,0.94135
S1_H_T2323,0.43981,7.5422,1,0.13109,0.93094
S1_H_T2324,0.31962,5.5102,1,0.19439,0.82762
S1_H_T2328,0.34615,6.248,1,0.028208,0.97488
S1_H_T2330,0.33025,5.9076,1,0.05194,0.95046
S1_H_T2332,0.43274,7.8303,1,0.62517,0.73237
S1_H_T2333,0.45019,7.7532,1,0.3447,0.84305
S1_H_T2334,0.46911,7.3984,1,0.082456,0.9606
S1_H_T2336,0.44093,6.9352,1,0.068421,0.96291
S1_H_T2338,0.4281,6.9652,1,0.034332,0.97991
S1_H_T2342,0.38653,6.8531,1,0.12483,0.91621
S1_H_T2344,0.36387,6.0401,1,0.093953,0.92793
S1_H_T2352,0.34297,5.9947,1,0.090187,0.92257
S1_H_T2353,0.38256,7.1541,1,0.33609,0.79912
S1_H_T2360,0.2782,5.1949,1,0.19953,0.77991
S1_H_T2362,0.48531,6.9167,1,0.14872,0.93535
S1_H_T2364,0.44779,7.0117,1,0.14982,0.9244
S1_H_T2369,0.32572,6.0928,1,0.051351,0.94969
S1_H_T2377,0.51178,8.2831,1,0.13564,0.94636
S1_H_T238,0.38919,6.8352,1,0.11733,0.92184
S1_H_T2385,0.53418,8.2515,1,0.14885,0.94599
S1_H_T2387,0.44619,6.9211,1,0.05517,0.97056
S1_H_T2390,0.50963,8.7949,1,0.19098,0.92551
S1_H_T2391,0.37707,6.7594,1,0.13099,0.9084
S1_H_T2393,0.35864,6.3045,1,0.04505,0.96308
S1_H_T2396,0.42482,7.4869,1,0.34844,0.82554
S1_H_T2397,0.33079,5.8542,1,0.082659,0.92363
S1_H_T2398,0.30482,6.1894,1,0.22199,0.7927
S1_H_T2399,0.38573,6.7887,1,0.13646,0.90877
S1_H_T24,0.4746,7.2706,1,0.031292,0.98502
S1_H_T2404,0.43556,7.0342,1,0.13922,0.92564
S1_H_T2405,0.43914,6.7445,1,0.061721,0.96615
S1_H_T2408,0.4582,7.3198,1,0.1121,0.94478
S1_H_T242,0.4232,7.1346,1,0.13305,0.9248
S1_H_T2420,0.37025,6.8749,1,0.2706,0.82232
S1_H_T2421,0.3743,6.3294,1,0.045737,0.9655
S1_H_T2422,0.36012,7.4815,1,0.69357,0.63075
S1_H_T2427,0.3258,5.8224,1,0.16553,0.85419
S1_H_T2429,0.40557,6.9607,1,0.079915,0.9495
S1_H_T2431,0.45144,7.0642,1,0.032513,0.98284
S1_H_T2432,0.40663,6.8113,1,0.065298,0.95856
S1_H_T2436,0.41409,7.2366,1,0.16568,0.90435
S1_H_T2445,0.45748,8.7879,1,0.13454,0.93426
S1_H_T2446,0.37752,6.8901,1,0.1278,0.91062
S1_H_T2447,0.28658,5.4414,1,0.05565,0.93095
S1_H_T2449,0.40069,7.7461,1,0.18459,0.88822
S1_H_T245,0.30842,5.8678,1,0.16633,0.83936
S1_H_T2450,0.4386,7.3188,1,0.12077,0.9357
S1_H_T2451,0.29701,5.7471,1,0.12171,0.86879
S1_H_T2454,0.30917,5.7826,1,0.040862,0.9553
S1_H_T2459,0.39401,6.8303,1,0.11189,0.92688
S1_H_T2462,0.40098,6.7863,1,0.1007,0.93585
S1_H_T2468,0.2836,5.5754,1,0.067054,0.91638
S1_H_T2481,0.41308,7.1923,1,0.25867,0.85768
S1_H_T2482,0.31067,5.7469,1,0.034794,0.96204
S1_H_T2485,0.45152,6.9061,1,0.11282,0.94288
S1_H_T2491,0.37167,6.7014,1,0.10243,0.92493
S1_H_T2495,0.48284,8.5254,1,0.74461,0.74096
S1_H_T2496,0.29919,5.4665,1,0.076064,0.91491
S1_H_T2497,0.29856,5.5429,1,0.099283,0.89133
S1_H_T25,0.28844,5.79,1,0.11311,0.87046
S1_H_T2502,0.48351,8.325,1,0.15052,0.93416
S1_H_T2507,0.24085,5.4105,1,0.32649,0.61879
S1_H_T251,0.45056,7.256,1,0.059587,0.96887
S1_H_T2511,0.38381,6.8034,1,0.12438,0.9154
S1_H_T2513,0.46088,7.5225,1,0.19102,0.91038
S1_H_T2519,0.46014,7.6079,1,0.19466,0.90857
S1_H_T2520,0.36253,6.1759,1,0.089058,0.93095
S1_H_T2524,0.29923,5.4929,1,0.077981,0.91297
S1_H_T2526,0.27143,5.2778,1,0.12337,0.8451
S1_H_T2531,0.37049,6.6455,1,0.15108,0.89247
S1_H_T2536,0.35572,6.3851,1,0.11278,0.91111
S1_H_T2538,0.40353,6.8367,1,0.078559,0.94984
S1_H_T2539,0.49266,8.9905,1,0.7442,0.74871
S1_H_T254,0.30618,5.8258,1,0.071361,0.92309
S1_H_T2543,0.49329,8.4537,1,0.16959,0.92912
S1_H_T2544,0.41127,6.9063,1,0.089164,0.94545
S1_H_T2546,0.30817,5.7007,1,0.11443,0.88347
S1_H_T2547,0.42266,7.1274,1,0.08674,0.94953
S1_H_T2552,0.46297,8.0466,1,0.45818,0.81038
S1_H_T2555,0.36748,6.7853,1,0.14322,0.89599
S1_H_T2559,0.33532,6.1459,1,0.072583,0.934
S1_H_T256,0.40058,7.1321,1,0.21406,0.87259
S1_H_T2561,0.45026,8.503,1,0.2762,0.87023
S1_H_T2563,0.40097,6.5231,1,0.056693,0.96284
S1_H_T2569,0.37483,6.3326,1,0.060278,0.95515
S1_H_T2572,0.52225,7.2472,1,0.21346,0.92109
S1_H_T2574,0.29298,5.6767,1,0.05334,0.93631
S1_H_T2575,0.31108,5.611,1,0.05647,0.93996
S1_H_T2577,0.27967,5.9432,1,0.33703,0.6795
S1_H_T2582,0.39474,7.0703,1,0.32039,0.81628
S1_H_T2584,0.2576,5.0548,1,0.16157,0.78958
S1_H_T2588,0.28716,5.4223,1,0.084574,0.89907
S1_H_T2589,0.53591,7.6754,1,0.10589,0.96121
S1_H_T2595,0.44584,7.5552,1,0.22371,0.89032
S1_H_T2602,0.38546,6.8825,1,0.14897,0.90111
S1_H_T2604,0.31579,6.4397,1,0.2045,0.81668
S1_H_T261,0.35111,6.2289,1,0.058657,0.9505
S1_H_T2612,0.33063,6.1119,1,0.10332,0.90624
S1_H_T2613,0.40314,7.0411,1,0.15423,0.9059
S1_H_T2616,0.40406,6.2825,1,0.1459,0.9109
S1_H_T2622,0.33135,6.0089,1,0.069677,0.93505
S1_H_T2625,0.29479,5.3399,1,0.17038,0.82331
S1_H_T2629,0.33091,6.3022,1,0.084929,0.92175
S1_H_T2642,0.36736,6.8624,1,0.24438,0.83457
S1_H_T2646,0.60408,8.798,1,0.056917,0.98321
S1_H_T2649,0.25487,5.7952,1,0.40576,0.59392
S1_H_T265,0.46772,7.5809,1,0.15285,0.92895
S1_H_T2652,0.33725,6.5313,1,0.28602,0.78415
S1_H_T2665,0.45877,7.4097,1,0.12805,0.93756
S1_H_T2668,0.37288,6.9518,1,0.17865,0.87669
S1_H_T2669,0.31997,5.6356,1,0.091456,0.91093
S1_H_T2671,0.34725,6.1598,1,0.043037,0.9624
S1_H_T2683,0.37953,6.2781,1,0.051067,0.96264
S1_H_T2686,0.40996,6.9273,1,0.07817,0.95155
S1_H_T2693,0.45079,7.7774,1,0.34773,0.84224
S1_H_T2695,0.42794,6.6144,1,0.055695,0.96778
S1_H_T2696,0.33382,5.7263,1,0.12991,0.88684
S1_H_T27,0.29686,5.9655,1,0.078085,0.91159
S1_H_T2721,0.3842,6.4653,1,0.080867,0.94343
