id,dg
S1_L_T46021,0.38078
S1_L_T46029,0.49864
S1_L_T4603,0.67885
S1_L_T46030,0.44214
S1_L_T46034,0.47455
S1_L_T46035,0.68562
S1_L_T46036,0.59459
S1_L_T46038,0.53562
S1_L_T46039,0.68705
S1_L_T4604,0.52956
S1_L_T46040,0.60582
S1_L_T46042,0.46338
S1_L_T46046,0.42555
S1_L_T46048,0.61484
S1_L_T46065,0.54534
S1_L_T46069,0.64392
S1_L_T46072,0.55857
S1_L_T46076,0.46897
S1_L_T46078,0.60995
S1_L_T46079,0.42563
S1_L_T46080,0.48915
S1_L_T46081,0.57007
S1_L_T4609,0.48498
S1_L_T46092,0.42459
S1_L_T46096,0.56438
S1_L_T46097,0.57897
S1_L_T46105,0.4909
S1_L_T46108,0.3654
S1_L_T4611,0.51368
S1_L_T46110,0.58793
S1_L_T46111,0.63208
S1_L_T46112,0.59769
S1_L_T46114,0.60074
S1_L_T46116,0.59345
S1_L_T46128,0.38324
S1_L_T4613,0.57773
S1_L_T46131,0.54827
S1_L_T4615,0.43757
S1_L_T46154,0.50745
S1_L_T46163,0.5878
S1_L_T46168,0.60078
S1_L_T46169,0.52982
S1_L_T46171,0.44148
S1_L_T46172,0.52375
S1_L_T46173,0.56741
S1_L_T46174,0.45981
S1_L_T46176,0.54318
S1_L_T46177,0.5194
S1_L_T46180,0.52212
S1_L_T46186,0.55331
S1_L_T46187,0.63168
S1_L_T46188,0.61524
S1_L_T46190,0.61162
S1_L_T46192,0.58879
S1_L_T46193,0.54547
S1_L_T46194,0.52921
S1_L_T46199,0.60915
S1_L_T462,0.57111
S1_L_T46200,0.49182
S1_L_T46202,0.57947
S1_L_T46203,0.42666
S1_L_T46213,0.47107
S1_L_T46214,0.60537
S1_L_T46217,0.56935
S1_L_T46219,0.57184
S1_L_T46221,0.44625
S1_L_T46223,0.43109
S1_L_T46224,0.5465
S1_L_T46226,0.38725
S1_L_T46230,0.50453
S1_L_T46231,0.49558
S1_L_T46232,0.6243
S1_L_T46235,0.55995
S1_L_T4624,0.57057
S1_L_T46240,0.56687
S1_L_T46244,0.56218
S1_L_T46247,0.59376
S1_L_T46249,0.58417
S1_L_T46251,0.35262
S1_L_T46256,0.55475
S1_L_T46259,0.54736
S1_L_T46260,0.51605
S1_L_T46264,0.48791
S1_L_T46266,0.61008
S1_L_T46278,0.49236
S1_L_T46279,0.52038
S1_L_T46285,0.51401
S1_L_T4629,0.4793
S1_L_T46290,0.50258
S1_L_T46291,0.53337
S1_L_T46295,0.46591
S1_L_T463,0.52632
S1_L_T46303,0.52393
S1_L_T46307,0.53123
S1_L_T46316,0.53546
S1_L_T46317,0.44771
S1_L_T46318,0.53643
S1_L_T46319,0.55586
S1_L_T4632,0.61491
S1_L_T46321,0.16717
S1_L_T46323,0.61903
S1_L_T46324,0.55089
S1_L_T4633,0.46244
S1_L_T46334,0.46624
S1_L_T46335,0.5628
S1_L_T46336,0.51028
S1_L_T46345,0.55984
S1_L_T46346,0.52042
S1_L_T46351,0.77447
S1_L_T46355,0.5487
S1_L_T4636,0.50582
S1_L_T46364,0.53266
S1_L_T46366,0.52663
S1_L_T46368,0.47198
S1_L_T4637,0.40524
S1_L_T46370,0.62586
S1_L_T46373,0.59527
S1_L_T46376,0.48978
S1_L_T46378,0.45788
S1_L_T46383,0.64591
S1_L_T46384,0.4281
S1_L_T46387,0.70664
S1_L_T46396,0.5435
S1_L_T46397,0.45199
S1_L_T4640,0.50429
S1_L_T46400,0.55046
S1_L_T46401,0.45491
S1_L_T46406,0.44484
S1_L_T46407,0.54233
S1_L_T46410,0.42861
S1_L_T46413,0.41898
S1_L_T46415,0.5761
S1_L_T46419,0.33909
S1_L_T46423,0.62059
S1_L_T46424,0.56923
S1_L_T46425,0.58195
S1_L_T46426,0.52501
S1_L_T4643,0.45136
S1_L_T46430,0.51798
S1_L_T46431,0.48932
S1_L_T46432,0.43099
S1_L_T46436,0.46481
S1_L_T46438,0.47001
S1_L_T46439,0.38605
S1_L_T4644,0.58622
S1_L_T46440,0.4498
S1_L_T46442,0.57406
S1_L_T46443,0.58601
S1_L_T46445,0.43876
S1_L_T46446,0.52332
S1_L_T46447,0.55153
S1_L_T46448,0.64078
S1_L_T46449,0.62909
S1_L_T46452,0.53007
S1_L_T46453,0.25637
S1_L_T46455,0.55001
S1_L_T46456,0.53742
S1_L_T46457,0.3924
S1_L_T46458,0.57232
S1_L_T46465,0.71532
S1_L_T46467,0.46879
S1_L_T46468,0.61115
S1_L_T46472,0.61177
S1_L_T46478,0.6511
S1_L_T46482,0.59145
S1_L_T46483,0.37946
S1_L_T46486,0.34671
S1_L_T46487,0.61448
S1_L_T46494,0.44674
S1_L_T46496,0.39201
S1_L_T46497,0.64639
S1_L_T46506,0.49696
S1_L_T46508,0.54754
S1_L_T46511,0.62117
S1_L_T46516,0.32991
S1_L_T46519,0.70624
S1_L_T46521,0.41788
S1_L_T46522,0.6192
S1_L_T46527,0.59056
S1_L_T46528,0.49152
S1_L_T46533,0.60858
S1_L_T46535,0.50635
S1_L_T46539,0.47465
S1_L_T46543,0.52474
S1_L_T46550,0.47153
S1_L_T46552,0.55739
S1_L_T46553,0.51391
S1_L_T46554,0.53103
S1_L_T46556,0.678
S1_L_T4656,0.71441
S1_L_T46562,0.50465
S1_L_T46563,0.52647
S1_L_T4657,0.44774
S1_L_T46573,0.53765
S1_L_T46574,0.53814
S1_L_T46575,0.48845
S1_L_T46577,0.63191
S1_L_T46580,0.62169
S1_L_T46582,0.47064
S1_L_T46583,0.39677
S1_L_T46585,0.48293
S1_L_T46587,0.61565
S1_L_T46589,0.56289
S1_L_T46591,0.52911
S1_L_T46594,0.51667
S1_L_T46595,0.50172
S1_L_T46599,0.63881
S1_L_T46600,0.51399
S1_L_T46603,0.48298
S1_L_T46604,0.42244
S1_L_T46605,0.68397
S1_L_T46606,0.4691
S1_L_T46607,0.44066
S1_L_T46611,0.56521
S1_L_T46617,0.45162
S1_L_T46618,0.47293
S1_L_T46622,0.51982
S1_L_T46623,0.49243
S1_L_T46625,0.5198
S1_L_T46627,0.4444
S1_L_T46628,0.47736
S1_L_T4663,0.52693
S1_L_T46630,0.44966
S1_L_T46643,0.48303
S1_L_T46644,0.60302
S1_L_T46646,0.53613
S1_L_T46648,0.47205
S1_L_T46650,0.5586
S1_L_T46651,0.54692
S1_L_T4666,0.64698
S1_L_T46661,0.50422
S1_L_T46667,0.52435
S1_L_T4667,0.59288
S1_L_T46672,0.52142
S1_L_T46679,0.38358
S1_L_T46683,0.55232
S1_L_T46684,0.44634
S1_L_T46687,0.53118
S1_L_T46691,0.526
S1_L_T46692,0.29847
S1_L_T46693,0.46612
S1_L_T46697,0.49745
S1_L_T46698,0.52179
S1_L_T46699,0.56457
S1_L_T4670,0.48343
S1_L_T46701,0.51779
S1_L_T46702,0.45233
S1_L_T46704,0.27932
S1_L_T46705,0.34179
S1_L_T46708,0.53835
S1_L_T46712,0.49062
S1_L_T46714,0.49167
S1_L_T46720,0.57444
S1_L_T46722,0.47031
S1_L_T46723,0.6035
S1_L_T46727,0.40942
S1_L_T46731,0.53065
S1_L_T46734,0.71539
S1_L_T46737,0.48669
S1_L_T46738,0.34591
S1_L_T46741,0.4401
S1_L_T46746,0.57399
S1_L_T46753,0.62116
S1_L_T46754,0.45924
S1_L_T46755,0.52119
S1_L_T46757,0.39801
S1_L_T46759,0.53855
S1_L_T46760,0.55396
S1_L_T46761,0.61201
S1_L_T46762,0.60116
S1_L_T46763,0.39189
S1_L_T46769,0.54006
S1_L_T46772,0.50232
S1_L_T46775,0.44519
S1_L_T46779,0.57688
S1_L_T4678,0.47762
S1_L_T46782,0.5658
S1_L_T46783,0.53155
S1_L_T46786,0.49173
S1_L_T46787,0.33453
S1_L_T46789,0.3804
S1_L_T46790,0.58499
S1_L_T46795,0.59269
S1_L_T46796,0.44822
S1_L_T46797,0.69623
S1_L_T46802,0.49942
S1_L_T46804,0.48817
S1_L_T46813,0.55514
S1_L_T46814,0.58508
S1_L_T46817,0.51928
S1_L_T46819,0.55752
S1_L_T46820,0.61609
S1_L_T46821,0.47643
S1_L_T46824,0.52101
S1_L_T46828,0.49127
S1_L_T4683,0.35839
S1_L_T46834,0.40966
S1_L_T46837,0.59878
S1_L_T46839,0.49315
S1_L_T4684,0.51341
S1_L_T46844,0.61413
S1_L_T46850,0.5037
S1_L_T46852,0.60386
S1_L_T46856,0.51601
S1_L_T46858,0.56916
S1_L_T46859,0.42555
S1_L_T46865,0.53303
S1_L_T46870,0.16574
S1_L_T46872,0.57442
S1_L_T4688,0.53259
S1_L_T46880,0.53994
S1_L_T46882,0.60266
S1_L_T46886,0.50792
S1_L_T46887,0.51629
S1_L_T46889,0.54465
S1_L_T46890,0.44367
S1_L_T46891,0.5542
S1_L_T46893,0.49791
S1_L_T46903,0.46022
S1_L_T46907,0.21262
S1_L_T4691,0.47494
S1_L_T46910,0.62255
S1_L_T46911,0.51835
S1_L_T46914,0.50368
S1_L_T46915,0.65457
S1_L_T46916,0.49122
S1_L_T46918,0.63311
S1_L_T46919,0.523
S1_L_T46921,0.47232
S1_L_T46923,0.35888
S1_L_T4693,0.56179
S1_L_T46931,0.57944
S1_L_T46933,0.43567
S1_L_T46934,0.66686
S1_L_T46936,0.64274
S1_L_T46940,0.56974
S1_L_T46943,0.50614
S1_L_T46944,0.65516
S1_L_T46947,0.49411
S1_L_T46949,0.50177
S1_L_T4695,0.63404
S1_L_T46951,0.56641
S1_L_T46954,0.50149
S1_L_T46957,0.55806
S1_L_T46958,0.48264
S1_L_T4696,0.47644
S1_L_T46963,0.30272
S1_L_T46968,0.66113
S1_L_T46969,0.42882
S1_L_T46971,0.31484
S1_L_T46973,0.55885
S1_L_T46977,0.46879
S1_L_T46979,0.58273
S1_L_T46982,0.59108
S1_L_T46986,0.66619
S1_L_T46988,0.54438
S1_L_T46993,0.55177
S1_L_T46994,0.49025
S1_L_T46995,0.51473
S1_L_T46996,0.35217
S1_L_T46997,0.56263
S1_L_T46999,0.59733
S1_L_T47000,0.63078
S1_L_T47002,0.47539
S1_L_T47004,0.61538
S1_L_T47008,0.60492
S1_L_T47009,0.60612
S1_L_T47011,0.5445
S1_L_T4702,0.6069
S1_L_T47022,0.51061
S1_L_T47027,0.53161
S1_L_T47028,0.47277
S1_L_T47032,0.56457
S1_L_T47033,0.70056
S1_L_T47042,0.50998
S1_L_T47044,0.40735
S1_L_T47048,0.5658
S1_L_T47050,0.61257
S1_L_T47055,0.52648
S1_L_T47057,0.62833
S1_L_T47064,0.56223
S1_L_T47065,0.63119
S1_L_T47068,0.61333
S1_L_T4707,0.49962
S1_L_T47073,0.50465
S1_L_T47079,0.51751
S1_L_T47084,0.5493
S1_L_T47088,0.5309
S1_L_T47090,0.62464
S1_L_T47093,0.45928
S1_L_T47097,0.55029
S1_L_T471,0.42925
S1_L_T4710,0.49207
S1_L_T47102,0.6043
S1_L_T47103,0.53391
S1_L_T47105,0.64085
S1_L_T47107,0.61658
S1_L_T47108,0.55526
S1_L_T47111,0.56837
S1_L_T47116,0.53015
S1_L_T4712,0.55361
S1_L_T47121,0.55765
S1_L_T47132,0.61789
S1_L_T47133,0.51653
S1_L_T47139,0.22224
S1_L_T4714,0.39854
S1_L_T47141,0.4958
S1_L_T47143,0.38281
S1_L_T47144,0.54691
S1_L_T4715,0.46744
S1_L_T47151,0.58271
S1_L_T47153,0.51435
S1_L_T47161,0.54181
S1_L_T47167,0.5602
S1_L_T47169,0.55732
S1_L_T47172,0.70789
S1_L_T47173,0.59459
S1_L_T47176,0.68771
S1_L_T4718,0.50336
S1_L_T47180,0.46134
S1_L_T47184,0.41537
S1_L_T47189,0.51052
S1_L_T4719,0.61411
S1_L_T47191,0.57164
S1_L_T47200,0.44701
S1_L_T47205,0.6025
S1_L_T47206,0.57239
S1_L_T47209,0.65431
S1_L_T4721,0.54418
S1_L_T47211,0.69634
S1_L_T47213,0.4078
S1_L_T47216,0.63929
S1_L_T47217,0.25328
S1_L_T47218,0.62927
S1_L_T4722,0.5045
S1_L_T47221,0.41082
S1_L_T47223,0.50602
S1_L_T47226,0.52336
S1_L_T47236,0.45546
S1_L_T47237,0.35489
S1_L_T4724,0.52362
S1_L_T47240,0.53315
S1_L_T47247,0.50046
S1_L_T47250,0.4722
S1_L_T47251,0.53879
S1_L_T47257,0.61311
S1_L_T47260,0.67813
S1_L_T47263,0.64469
S1_L_T4727,0.53448
S1_L_T4728,0.56446
S1_L_T47280,0.49309
S1_L_T47285,0.29347
S1_L_T47286,0.49568
S1_L_T4729,0.60036
S1_L_T47298,0.3913
S1_L_T47300,0.53025
S1_L_T47306,0.46262
S1_L_T47307,0.6171
S1_L_T47308,0.5145
S1_L_T47309,0.58762
S1_L_T4731,0.52204
S1_L_T47311,0.59415
S1_L_T47314,0.49481
S1_L_T47318,0.47163
S1_L_T47319,0.60195
S1_L_T47320,0.57358
S1_L_T47322,0.54363
S1_L_T47323,0.49518
S1_L_T47325,0.5941
S1_L_T47327,0.42117
S1_L_T47328,0.60948
S1_L_T4733,0.57548
S1_L_T47333,0.6394
S1_L_T47337,0.44934
S1_L_T47338,0.67048
S1_L_T47339,0.44861
S1_L_T4734,0.51235
S1_L_T47343,0.47097
S1_L_T4735,0.54507
S1_L_T47351,0.56224
S1_L_T47353,0.51182
S1_L_T47355,0.58521
S1_L_T47356,0.45848
S1_L_T47357,0.54006
S1_L_T4736,0.45789
S1_L_T47366,0.54155
S1_L_T47367,0.49574
S1_L_T47369,0.39865
S1_L_T47370,0.58471
S1_L_T47379,0.59385
S1_L_T47385,0.47152
S1_L_T47386,0.60681
S1_L_T47387,0.59559
S1_L_T4739,0.51214
S1_L_T47391,0.68024
S1_L_T47393,0.59054
S1_L_T47394,0.51606
S1_L_T47397,0.562
S1_L_T47399,0.54996
S1_L_T474,0.46446
S1_L_T4740,0.47854
S1_L_T47401,0.46664
S1_L_T47404,0.50158
S1_L_T47405,0.52876
S1_L_T47406,0.55361
S1_L_T47410,0.52807
S1_L_T47411,0.53446
S1_L_T47413,0.6207
S1_L_T47417,0.60025
S1_L_T4742,0.5739
S1_L_T47425,0.56107
S1_L_T47426,0.50496
S1_L_T47429,0.51775
S1_L_T47431,0.43221
S1_L_T47436,0.49709
S1_L_T47439,0.48643
S1_L_T4744,0.57376
S1_L_T47443,0.5087
S1_L_T47444,0.44548
S1_L_T47446,0.49106
S1_L_T47447,0.45755
S1_L_T4745,0.53166
S1_L_T47450,0.46941
S1_L_T47453,0.61578
S1_L_T47455,0.47426
S1_L_T47456,0.51165
S1_L_T4746,0.50107
S1_L_T47460,0.5467
S1_L_T47464,0.44509
S1_L_T47470,0.77042
S1_L_T47473,0.54797
S1_L_T47476,0.50351
S1_L_T47481,0.39843
S1_L_T47483,0.55426
S1_L_T47484,0.61554
S1_L_T47486,0.32389
S1_L_T47488,0.4448
S1_L_T47490,0.43908
S1_L_T47492,0.5713
S1_L_T47493,0.58766
S1_L_T47494,0.27486
S1_L_T47496,0.56176
S1_L_T47498,0.69901
S1_L_T475,0.46795
S1_L_T47501,0.52609
S1_L_T47509,0.51126
S1_L_T47510,0.45435
S1_L_T47514,0.52295
S1_L_T47516,0.61475
S1_L_T47517,0.5778
S1_L_T47522,0.547
S1_L_T47523,0.48811
S1_L_T47525,0.4339
S1_L_T47526,0.74003
S1_L_T47528,0.55616
S1_L_T47531,0.5173
S1_L_T47533,0.58175
S1_L_T47534,0.5173
S1_L_T47536,0.53162
S1_L_T47538,0.59965
S1_L_T47539,0.51221
S1_L_T47542,0.52505
S1_L_T47545,0.52938
S1_L_T47546,0.68173
S1_L_T47547,0.5777
S1_L_T47550,0.52694
S1_L_T47555,0.31619
S1_L_T47556,0.51252
S1_L_T47560,0.46093
S1_L_T47565,0.50378
S1_L_T47571,0.55358
S1_L_T47573,0.58137
S1_L_T47574,0.54169
S1_L_T47577,0.54263
S1_L_T47586,0.54041
S1_L_T47587,0.53504
S1_L_T47597,0.56873
S1_L_T47599,0.56687
S1_L_T476,0.45236
S1_L_T4760,0.52001
S1_L_T47601,0.47601
S1_L_T4761,0.70913
S1_L_T47615,0.488
S1_L_T47626,0.59796
S1_L_T47627,0.56666
S1_L_T47634,0.54891
S1_L_T47639,0.49793
S1_L_T4764,0.52835
S1_L_T47640,0.55874
S1_L_T47642,0.44748
S1_L_T47648,0.47016
S1_L_T47649,0.48733
S1_L_T47653,0.39682
S1_L_T47654,0.57037
S1_L_T47655,0.64223
S1_L_T47659,0.53921
S1_L_T4766,0.56394
S1_L_T47660,0.63384
S1_L_T47662,0.5621
S1_L_T47666,0.59811
S1_L_T47668,0.50578
S1_L_T47669,0.58769
S1_L_T4767,0.57714
S1_L_T47670,0.5243
S1_L_T47674,0.64606
S1_L_T47675,0.65647
S1_L_T47680,0.46876
S1_L_T47682,0.5592
S1_L_T47684,0.6733
S1_L_T47687,0.59972
S1_L_T47692,0.51853
S1_L_T47693,0.54505
S1_L_T47694,0.45928
S1_L_T47696,0.57968
S1_L_T47698,0.44024
S1_L_T47700,0.57079
S1_L_T47701,0.56618
S1_L_T47702,0.48938
S1_L_T47703,0.58269
S1_L_T47707,0.64542
S1_L_T4771,0.47869
S1_L_T47711,0.49119
S1_L_T47712,0.6546
S1_L_T47713,0.46656
S1_L_T47714,0.50972
S1_L_T47715,0.28037
S1_L_T47722,0.52678
S1_L_T47725,0.55408
S1_L_T47734,0.44398
S1_L_T47735,0.5739
S1_L_T47741,0.56413
S1_L_T47742,0.55794
S1_L_T47745,0.52343
S1_L_T47746,0.4668
S1_L_T47747,0.48688
S1_L_T4775,0.53142
S1_L_T47750,0.56288
S1_L_T47751,0.41866
S1_L_T47755,0.40915
S1_L_T47757,0.48273
S1_L_T47758,0.60707
S1_L_T47761,0.6329
S1_L_T47763,0.59019
S1_L_T47764,0.49918
S1_L_T47767,0.57988
S1_L_T47775,0.48498
S1_L_T47776,0.58452
S1_L_T47779,0.60484
S1_L_T4778,0.52765
S1_L_T47784,0.66985
S1_L_T47786,0.65629
S1_L_T47788,0.58196
S1_L_T47796,0.39722
S1_L_T47797,0.50732
S1_L_T47798,0.50753
S1_L_T47800,0.58841
S1_L_T47802,0.58466
S1_L_T47804,0.51033
S1_L_T47805,0.56467
S1_L_T47807,0.77267
S1_L_T4781,0.50986
S1_L_T47810,0.71799
S1_L_T47811,0.49597
S1_L_T47813,0.52476
S1_L_T47815,0.66353
S1_L_T4782,0.61908
S1_L_T47823,0.69992
S1_L_T47824,0.47669
S1_L_T47825,0.53026
S1_L_T47828,0.51582
S1_L_T47830,0.56209
S1_L_T47833,0.63571
S1_L_T47839,0.63206
S1_L_T47841,0.52385
S1_L_T47843,0.45534
S1_L_T47844,0.45479
S1_L_T47845,0.53665
S1_L_T47846,0.56857
S1_L_T47849,0.59103
S1_L_T47852,0.67474
S1_L_T47853,0.5736
S1_L_T47855,0.55522
S1_L_T47861,0.57707
S1_L_T47862,0.60014
S1_L_T47863,0.5101
S1_L_T47869,0.47685
S1_L_T47870,0.46306
S1_L_T47871,0.29193
S1_L_T47872,0.52705
S1_L_T47873,0.47676
S1_L_T47874,0.45678
S1_L_T47877,0.4832
S1_L_T47879,0.46402
S1_L_T47881,0.44197
S1_L_T47882,0.53354
S1_L_T47884,0.50491
S1_L_T47888,0.34299
S1_L_T4789,0.40391
S1_L_T47892,0.68501
S1_L_T47893,0.55395
S1_L_T47895,0.54159
S1_L_T47901,0.48702
S1_L_T47903,0.55766
S1_L_T47904,0.52905
S1_L_T47905,0.49959
S1_L_T47906,0.49859
S1_L_T4791,0.40847
S1_L_T47910,0.46858
S1_L_T47911,0.5826
S1_L_T4792,0.52432
S1_L_T47921,0.62518
S1_L_T47925,0.53562
S1_L_T47926,0.50073
S1_L_T47931,0.45736
S1_L_T47939,0.50561
S1_L_T47941,0.65717
S1_L_T47942,0.49694
S1_L_T47943,0.53225
S1_L_T47945,0.51908
S1_L_T47947,0.56917
S1_L_T47949,0.52595
S1_L_T47954,0.58364
S1_L_T47956,0.5975
S1_L_T47957,0.51246
S1_L_T47958,0.44007
S1_L_T47959,0.47774
S1_L_T4796,0.55136
S1_L_T47962,0.5714
S1_L_T47963,0.45543
S1_L_T47964,0.56942
S1_L_T47965,0.58229
S1_L_T47966,0.44881
S1_L_T47967,0.40492
S1_L_T47969,0.50126
S1_L_T47972,0.42267
S1_L_T47974,0.55562
S1_L_T47976,0.64221
S1_L_T47981,0.51243
S1_L_T47983,0.42203
S1_L_T47984,0.57094
S1_L_T47986,0.63987
S1_L_T47987,0.50043
S1_L_T4799,0.48346
S1_L_T47992,0.35449
S1_L_T47997,0.54793
S1_L_T47998,0.53956
S1_L_T480,0.36948
S1_L_T4800,0.51068
S1_L_T48003,0.42886
S1_L_T48006,0.55714
S1_L_T48009,0.47256
S1_L_T48012,0.50402
S1_L_T48013,0.52887
S1_L_T48015,0.56159
S1_L_T48016,0.43915
S1_L_T48017,0.51767
S1_L_T4802,0.55805
S1_L_T48020,0.49297
S1_L_T48023,0.4587
S1_L_T48024,0.45792
S1_L_T48031,0.55179
S1_L_T48037,0.51798
S1_L_T48038,0.58256
S1_L_T48039,0.47023
S1_L_T4804,0.5215
S1_L_T48041,0.58946
S1_L_T48043,0.49824
S1_L_T4805,0.57879
S1_L_T48051,0.38231
S1_L_T48054,0.54069
S1_L_T48056,0.56683
S1_L_T48058,0.50577
S1_L_T48060,0.46862
S1_L_T48061,0.56378
S1_L_T48068,0.53255
S1_L_T48072,0.5421
S1_L_T48073,0.42432
S1_L_T48075,0.54605
S1_L_T48076,0.48945
S1_L_T48077,0.46509
S1_L_T48079,0.52174
S1_L_T48080,0.48836
S1_L_T48084,0.54966
S1_L_T48085,0.43963
S1_L_T48086,0.58848
S1_L_T48087,0.38611
S1_L_T48088,0.50697
S1_L_T4809,0.50005
S1_L_T48093,0.46416
S1_L_T481,0.56139
S1_L_T48103,0.52548
S1_L_T48105,0.58931
S1_L_T48106,0.57576
S1_L_T48107,0.48812
S1_L_T48116,0.59677
S1_L_T48121,0.53273
S1_L_T48133,0.55571
S1_L_T48134,0.38796
S1_L_T48137,0.54242
S1_L_T48138,0.56217
S1_L_T48139,0.59749
S1_L_T4814,0.62219
S1_L_T48140,0.48163
S1_L_T48141,0.5949
S1_L_T48144,0.46318
S1_L_T48145,0.51264
S1_L_T4815,0.43744
S1_L_T48157,0.61535
S1_L_T48159,0.71686
S1_L_T48161,0.62971
S1_L_T48165,0.48136
S1_L_T48169,0.53919
S1_L_T48174,0.47373
S1_L_T48175,0.49064
S1_L_T48176,0.64761
S1_L_T48178,0.43937
S1_L_T48179,0.48571
S1_L_T48181,0.45361
S1_L_T48183,0.48042
S1_L_T48184,0.58607
S1_L_T48194,0.58095
S1_L_T48199,0.51573
S1_L_T482,0.65242
S1_L_T4820,0.49647
S1_L_T48205,0.59896
S1_L_T48206,0.50738
S1_L_T48208,0.54937
S1_L_T48211,0.46708
S1_L_T48213,0.46257
S1_L_T48217,0.42361
S1_L_T48219,0.50641
S1_L_T48220,0.5747
S1_L_T48221,0.48777
S1_L_T48222,0.396
S1_L_T48227,0.55499
S1_L_T4823,0.55295
S1_L_T48231,0.62369
S1_L_T48233,0.3657
S1_L_T48236,0.51761
S1_L_T48245,0.49944
S1_L_T48248,0.612
S1_L_T48249,0.46799
S1_L_T48250,0.62323
S1_L_T48253,0.5158
S1_L_T48259,0.32424
S1_L_T48261,0.63899
S1_L_T48263,0.45109
S1_L_T48264,0.46404
S1_L_T48272,0.5325
S1_L_T48273,0.59365
S1_L_T48274,0.51452
S1_L_T48275,0.4626
S1_L_T48276,0.53386
S1_L_T4828,0.76131
S1_L_T48282,0.49254
S1_L_T48283,0.4094
S1_L_T48285,0.66151
S1_L_T48286,0.53472
S1_L_T48288,0.33868
S1_L_T4829,0.42821
S1_L_T48295,0.44334
S1_L_T48298,0.60055
S1_L_T48304,0.55057
S1_L_T48308,0.55881
S1_L_T48312,0.52081
S1_L_T48313,0.51631
S1_L_T48316,0.57313
S1_L_T48329,0.51288
S1_L_T48333,0.32287
S1_L_T48334,0.48799
S1_L_T48340,0.55713
S1_L_T48341,0.4675
S1_L_T48343,0.47018
S1_L_T48345,0.60892
S1_L_T48346,0.54687
S1_L_T48347,0.48492
S1_L_T48349,0.60565
S1_L_T4835,0.43377
S1_L_T48350,0.48144
S1_L_T48352,0.49804
S1_L_T48353,0.48376
S1_L_T48361,0.57598
S1_L_T48363,0.42782
S1_L_T48367,0.56105
S1_L_T4837,0.54236
S1_L_T48370,0.44435
S1_L_T48371,0.51057
S1_L_T48374,0.50064
S1_L_T48377,0.61438
S1_L_T48378,0.41562
S1_L_T48382,0.55073
S1_L_T48384,0.5044
S1_L_T48387,0.53519
S1_L_T48389,0.669
S1_L_T48390,0.51603
S1_L_T48391,0.57878
S1_L_T48393,0.53282
S1_L_T48394,0.54684
S1_L_T48396,0.59424
S1_L_T48397,0.58059
S1_L_T48402,0.4567
S1_L_T48406,0.33671
S1_L_T48409,0.60989
S1_L_T48410,0.41086
S1_L_T48413,0.61214
S1_L_T48416,0.52389
S1_L_T48417,0.61478
S1_L_T48420,0.53673
S1_L_T48421,0.49646
S1_L_T48424,0.59123
S1_L_T48426,0.72723
S1_L_T4843,0.44288
S1_L_T48435,0.50288
S1_L_T48441,0.70827
S1_L_T48442,0.46056
S1_L_T48445,0.5517
S1_L_T48446,0.46715
S1_L_T48447,0.39707
S1_L_T48448,0.56276
S1_L_T48451,0.56652
S1_L_T48452,0.46112
S1_L_T48455,0.66965
S1_L_T48456,0.52178
S1_L_T48457,0.5829
S1_L_T4846,0.61453
S1_L_T48460,0.6367
S1_L_T48461,0.4865
S1_L_T48463,0.51163
S1_L_T48467,0.69594
S1_L_T48469,0.5232
S1_L_T48471,0.61505
S1_L_T48472,0.63281
S1_L_T48476,0.60464
S1_L_T48477,0.36054
S1_L_T4848,0.43618
S1_L_T48481,0.48296
S1_L_T48482,0.74018
S1_L_T48487,0.64824
S1_L_T48494,0.55231
S1_L_T48495,0.47926
S1_L_T48496,0.64574
S1_L_T48498,0.50253
S1_L_T48499,0.6272
S1_L_T4850,0.57494
S1_L_T48501,0.48661
S1_L_T48508,0.57019
S1_L_T48511,0.54938
S1_L_T48515,0.58717
S1_L_T48516,0.50926
S1_L_T48517,0.40439
S1_L_T48519,0.45782
S1_L_T48524,0.34199
S1_L_T48525,0.46714
S1_L_T48526,0.58759
S1_L_T48530,0.47655
S1_L_T48533,0.5037
S1_L_T48534,0.46407
S1_L_T48537,0.47722
S1_L_T48540,0.59825
S1_L_T48541,0.62079
S1_L_T48547,0.67653
S1_L_T48549,0.5366
S1_L_T48551,0.59512
S1_L_T48552,0.51534
S1_L_T48555,0.56474
S1_L_T4856,0.62355
S1_L_T48564,0.54498
S1_L_T48570,0.5246
S1_L_T48575,0.45543
S1_L_T48577,0.51654
S1_L_T48578,0.49087
S1_L_T4858,0.59663
S1_L_T48581,0.50998
S1_L_T48582,0.45118
S1_L_T48584,0.6062
S1_L_T48585,0.48065
S1_L_T48587,0.50634
S1_L_T48589,0.58148
S1_L_T48593,0.61513
S1_L_T48596,0.51519
S1_L_T48597,0.41936
S1_L_T48598,0.46839
S1_L_T486,0.55787
S1_L_T4860,0.67037
S1_L_T48600,0.49993
S1_L_T48604,0.4689
S1_L_T48605,0.59295
S1_L_T48606,0.4764
S1_L_T48608,0.48365
S1_L_T48609,0.51213
S1_L_T48619,0.5111
S1_L_T48621,0.54071
S1_L_T48624,0.45175
S1_L_T48625,0.43062
S1_L_T48626,0.47529
S1_L_T48627,0.57582
S1_L_T48642,0.42955
S1_L_T48643,0.5306
S1_L_T48647,0.51408
S1_L_T48654,0.44636
S1_L_T48655,0.58773
