id,dg,x0,t0
S1_L_T40159,0.6542,8.6237,1
S1_L_T40169,0.5200899999999999,10.0735,1
S1_L_T40186,0.6142,8.3423,1
S1_L_T40187,0.47503,6.45,1
S1_L_T40196,0.4401,8.7033,1
S1_L_T40198,0.6127199999999999,7.6649,1
S1_L_T40206,0.54925,7.8664,1
S1_L_T40212,0.41898,6.7997,1
S1_L_T4022,0.46942,6.7282,1
S1_L_T4024,0.51239,6.5838,1
S1_L_T40257,0.43316000000000004,7.254,1
S1_L_T40260,0.51356,7.7486,1
S1_L_T40270,0.28262,7.6188,1
S1_L_T40296,0.6684899999999999,8.2018,1
S1_L_T40304,0.65442,7.577000000000001,1
S1_L_T40305,0.54388,6.8974,1
S1_L_T40333,0.50476,6.5062,1
S1_L_T40346,0.35105,6.585,1
S1_L_T4035,0.43838,7.4025,1
S1_L_T40356,0.63655,7.2613,1
S1_L_T40360,0.42881,7.0591,1
S1_L_T40365,0.70411,8.1322,1
S1_L_T40370,0.55529,7.8596,1
S1_L_T40379,0.5031100000000001,6.6098,1
S1_L_T40380,0.5383100000000001,7.4659,1
S1_L_T40385,0.6102,7.4352,1
S1_L_T40393,0.48028000000000004,6.6645,1
S1_L_T404,0.4652,7.3164,1
S1_L_T40404,0.6120899999999999,7.7381,1
S1_L_T4041,0.46833,6.4877,1
S1_L_T40417,0.52955,7.4328,1
S1_L_T40440,0.56691,8.2963,1
S1_L_T40441,0.50148,7.211,1
S1_L_T40450,0.45573,8.142999999999999,1
S1_L_T40460,0.53195,8.1691,1
S1_L_T40467,0.49499,7.7115,1
S1_L_T4047,0.51673,6.6372,1
S1_L_T40481,0.45286000000000004,9.2455,1
S1_L_T40490,0.54081,8.5669,1
S1_L_T40498,0.6608,7.9002,1
S1_L_T40508,0.55403,8.9063,1
S1_L_T40519,0.64278,7.3537,1
S1_L_T40525,0.6481899999999999,8.7033,1
S1_L_T40539,0.54696,7.0474,1
S1_L_T4054,0.6245,8.2058,1
S1_L_T40540,0.48876000000000003,7.3358,1
S1_L_T40553,0.39626,6.6984,1
S1_L_T40562,0.58104,7.2076,1
S1_L_T4057,0.57158,8.7176,1
S1_L_T40581,0.5026,7.558,1
S1_L_T40597,0.62908,8.4729,1
S1_L_T40601,0.39616,7.4831,1
S1_L_T40610,0.45453999999999994,7.7117,1
S1_L_T40622,0.47261000000000003,6.2624,1
S1_L_T40632,0.34375,7.1066,1
S1_L_T40633,0.46998999999999996,8.7564,1
S1_L_T40647,0.61658,7.6714,1
S1_L_T4065,0.67632,7.7293,1
S1_L_T40672,0.4391,6.5179,1
S1_L_T40673,0.6006100000000001,7.2976,1
S1_L_T4068,0.34226999999999996,9.8992,1
S1_L_T40684,0.33993,7.7159,1
S1_L_T40700,0.60373,7.6514,1
S1_L_T40712,0.48099,6.704,1
S1_L_T40719,0.5143,7.3533,1
S1_L_T40723,0.43418999999999996,7.2238,1
S1_L_T4073,0.50485,8.7548,1
S1_L_T40731,0.51767,7.9767,1
S1_L_T4075,0.5101600000000001,8.4777,1
S1_L_T40750,0.57357,6.9914,1
S1_L_T40755,0.5324300000000001,7.1848,1
S1_L_T40760,0.46373000000000003,7.1157,1
S1_L_T40778,0.57745,6.9183,1
S1_L_T4080,0.42788000000000004,7.51,1
S1_L_T40804,0.44703000000000004,7.3193,1
S1_L_T40810,0.51494,6.955,1
S1_L_T40814,0.52666,8.8092,1
S1_L_T40816,0.48951999999999996,6.9315,1
S1_L_T40818,0.5924,9.8021,1
S1_L_T4082,0.58991,8.1991,1
S1_L_T40827,0.44118,8.4775,1
S1_L_T40829,0.4608,6.4704,1
S1_L_T40844,0.38261999999999996,6.3061,1
S1_L_T40848,0.5656,9.0419,1
S1_L_T40852,0.4026,7.4829,1
S1_L_T40860,0.66156,8.0749,1
S1_L_T40865,0.52773,8.3178,1
S1_L_T40872,0.43061000000000005,7.5774,1
S1_L_T40890,0.57767,7.4753,1
S1_L_T40902,0.52231,6.6801,1
S1_L_T40906,0.61415,7.4699,1
S1_L_T40914,0.66879,7.6986,1
S1_L_T40921,0.5150899999999999,6.8373,1
S1_L_T40926,0.6239899999999999,8.8371,1
S1_L_T40937,0.69619,7.8043,1
S1_L_T4094,0.50521,6.6341,1
S1_L_T40941,0.46913999999999995,9.5927,1
S1_L_T40951,0.46153999999999995,6.681,1
S1_L_T40954,0.57234,7.2231,1
S1_L_T40958,0.45829,9.5173,1
S1_L_T4097,0.51773,9.0178,1
S1_L_T40978,0.66752,7.5057,1
S1_L_T41001,0.49025,6.4262,1
S1_L_T41025,0.55396,7.559,1
S1_L_T41032,0.63129,8.9599,1
S1_L_T41033,0.61502,7.2032,1
S1_L_T41039,0.59782,7.4684,1
S1_L_T41064,0.47481999999999996,6.7727,1
S1_L_T4107,0.54689,8.3987,1
S1_L_T41097,0.59933,9.199,1
S1_L_T4111,0.70536,7.9049,1
S1_L_T41111,0.51126,6.6161,1
S1_L_T41125,0.51562,9.1406,1
S1_L_T41126,0.44315,7.0105,1
S1_L_T41135,0.59499,9.1498,1
S1_L_T4114,0.5432,7.8414,1
S1_L_T41149,0.53258,7.7316,1
S1_L_T41177,0.5465800000000001,8.2852,1
S1_L_T41201,0.49735,9.3959,1
S1_L_T4122,0.57719,7.36,1
S1_L_T41222,0.49281,8.5583,1
S1_L_T41223,0.4373,7.8356,1
S1_L_T41231,0.5609,6.8947,1
S1_L_T41236,0.50597,7.9447,1
S1_L_T4124,0.43038999999999994,6.4584,1
S1_L_T41243,0.37571,6.8802,1
S1_L_T41244,0.61635,7.1482,1
S1_L_T41249,0.29451,7.1526,1
S1_L_T41253,0.56165,8.1221,1
S1_L_T41259,0.5065,8.3872,1
S1_L_T41262,0.54914,8.8335,1
S1_L_T41266,0.43126000000000003,6.397,1
S1_L_T41282,0.35765,6.8288,1
S1_L_T41321,0.56361,7.7941,1
S1_L_T41326,0.45468000000000003,6.8632,1
S1_L_T41330,0.57785,8.1645,1
S1_L_T4134,0.54473,6.8903,1
S1_L_T41346,0.34260999999999997,6.7988,1
S1_L_T41353,0.493,7.4046,1
S1_L_T41359,0.44101,7.8869,1
S1_L_T41362,0.46696000000000004,7.4197,1
S1_L_T4138,0.61385,7.405,1
S1_L_T41384,0.6274,8.4619,1
S1_L_T41390,0.4966,8.0157,1
S1_L_T41401,0.58529,7.6946,1
S1_L_T41407,0.31848000000000004,6.7479,1
S1_L_T41411,0.51356,6.4943,1
S1_L_T4143,0.58139,8.9873,1
S1_L_T41430,0.42473,7.4124,1
S1_L_T41439,0.40594,7.8019,1
S1_L_T41440,0.46624,8.3522,1
S1_L_T41441,0.59059,7.1463,1
S1_L_T4146,0.57304,8.4972,1
S1_L_T41471,0.4733,6.3526,1
S1_L_T41480,0.7317,8.3243,1
S1_L_T41484,0.39457,7.4670000000000005,1
S1_L_T41496,0.66179,7.6246,1
S1_L_T415,0.44814,6.8499,1
S1_L_T41502,0.5421,7.5132,1
S1_L_T41511,0.45652,6.619,1
S1_L_T41534,0.41398999999999997,7.9397,1
S1_L_T41536,0.64541,8.2873,1
S1_L_T41541,0.42945,9.8718,1
S1_L_T41542,0.5846100000000001,7.3623,1
S1_L_T41560,0.49799,7.0501,1
S1_L_T41563,0.61606,8.8176,1
S1_L_T41581,0.45928,7.6805,1
S1_L_T41584,0.6381600000000001,8.4501,1
S1_L_T41587,0.4171,7.0205,1
S1_L_T4160,0.40355,7.8966,1
S1_L_T41606,0.5814199999999999,7.8991,1
S1_L_T41607,0.45108000000000004,6.477,1
S1_L_T41634,0.53851,6.784,1
S1_L_T41640,0.43673999999999996,7.313,1
S1_L_T41643,0.5425800000000001,7.8278,1
S1_L_T41645,0.6180399999999999,8.3486,1
S1_L_T41662,0.79233,9.5742,1
S1_L_T41680,0.5938399999999999,8.1576,1
S1_L_T41688,0.54537,7.99,1
S1_L_T41692,0.62942,7.5379,1
S1_L_T41696,0.37651999999999997,7.3618,1
S1_L_T41713,0.4156,8.1858,1
S1_L_T41723,0.58387,7.5931,1
S1_L_T41765,0.38715,6.8471,1
S1_L_T41766,0.52565,8.4961,1
S1_L_T41767,0.66851,8.3648,1
S1_L_T41768,0.45393999999999995,8.1849,1
S1_L_T41783,0.51499,9.237,1
S1_L_T41787,0.57894,8.1791,1
S1_L_T41798,0.32323,7.6058,1
S1_L_T41815,0.59672,8.5057,1
S1_L_T41822,0.71985,8.2339,1
S1_L_T41860,0.49368999999999996,6.374,1
S1_L_T41862,0.68303,8.0298,1
S1_L_T41871,0.35754,7.8682,1
S1_L_T41875,0.6088100000000001,7.482,1
S1_L_T41878,0.51662,8.2685,1
S1_L_T41884,0.54089,8.1507,1
S1_L_T41898,0.55476,7.0329,1
S1_L_T41920,0.57039,7.61,1
S1_L_T41924,0.64867,8.1806,1
S1_L_T41929,0.48113999999999996,7.702000000000001,1
S1_L_T41934,0.56383,10.4839,1
S1_L_T41935,0.49204,8.2919,1
S1_L_T41947,0.48012,8.5945,1
S1_L_T41951,0.54509,7.1473,1
S1_L_T41958,0.5312899999999999,7.0293,1
S1_L_T41969,0.55986,7.9681,1
S1_L_T41971,0.54442,7.4717,1
S1_L_T41972,0.46529,6.3832,1
S1_L_T41980,0.5421,7.5132,1
S1_L_T41997,0.49661000000000005,7.7177,1
S1_L_T42006,0.48176,6.3531,1
S1_L_T4206,0.21800999999999998,6.167000000000001,1
S1_L_T42068,0.44236000000000003,8.7138,1
S1_L_T4208,0.60905,7.3359,1
S1_L_T42083,0.47678999999999994,6.8135,1
S1_L_T42093,0.40055999999999997,7.4448,1
S1_L_T42110,0.40863,8.023,1
S1_L_T42117,0.51949,7.341,1
S1_L_T42132,0.50808,8.0295,1
S1_L_T42157,0.56181,8.4911,1
S1_L_T42163,0.36341,12.467,1
S1_L_T42164,0.48599,6.9168,1
S1_L_T42189,0.6642600000000001,8.4282,1
S1_L_T42193,0.46668999999999994,7.6821,1
S1_L_T42210,0.6381600000000001,8.4501,1
S1_L_T42215,0.5519,7.9605,1
S1_L_T42237,0.46526999999999996,7.4915,1
S1_L_T42238,0.52873,7.2813,1
S1_L_T42266,0.47747,8.5891,1
S1_L_T42271,0.50735,8.4161,1
S1_L_T42274,0.46616,8.7274,1
S1_L_T42295,0.47117,7.8835,1
S1_L_T42305,0.55769,7.4075,1
S1_L_T42311,0.606,7.5403,1
S1_L_T4232,0.53942,7.0669,1
S1_L_T42346,0.35535,7.7272,1
S1_L_T42357,0.57181,9.6482,1
S1_L_T42359,0.53863,9.0815,1
S1_L_T42384,0.44618,8.4456,1
S1_L_T42411,0.38721,7.9796,1
S1_L_T42431,0.3721,7.3064,1
S1_L_T42442,0.6538,8.2906,1
S1_L_T42448,0.4617,6.5185,1
S1_L_T42456,0.7056399999999999,7.7066,1
S1_L_T42457,0.47061000000000003,7.1485,1
S1_L_T42472,0.58623,7.2741,1
S1_L_T42481,0.5937600000000001,7.5172,1
S1_L_T42492,0.64837,8.0392,1
S1_L_T42495,0.6377,7.712000000000001,1
S1_L_T42498,0.61464,8.0993,1
S1_L_T42503,0.44397,6.2609,1
S1_L_T42511,0.57118,8.002,1
S1_L_T42526,0.43916000000000005,6.3779,1
S1_L_T42542,0.56013,8.5956,1
S1_L_T42580,0.5097,7.8342,1
S1_L_T42584,0.57994,8.312999999999999,1
S1_L_T42589,0.53706,6.7561,1
S1_L_T42594,0.32125,7.0617,1
S1_L_T426,0.4273,6.4234,1
S1_L_T42609,0.70201,9.6788,1
S1_L_T42611,0.5169699999999999,7.8192,1
S1_L_T42613,0.43883999999999995,6.6188,1
S1_L_T42616,0.58722,7.1939,1
S1_L_T42617,0.55991,7.2647,1
S1_L_T42620,0.58833,7.779,1
S1_L_T42628,0.38735,6.2348,1
S1_L_T42633,0.62637,7.627999999999999,1
S1_L_T42636,0.5372600000000001,6.895,1
S1_L_T42651,0.43875,6.3157,1
S1_L_T42661,0.30180999999999997,6.3636,1
S1_L_T42674,0.5181,6.66,1
S1_L_T42699,0.44691000000000003,8.1374,1
S1_L_T42708,0.43554,6.7010000000000005,1
S1_L_T42730,0.5459,7.919,1
S1_L_T42731,0.6431100000000001,7.9173,1
S1_L_T4274,0.49125,6.4522,1
S1_L_T42747,0.64227,7.3318,1
S1_L_T42761,0.61963,9.5969,1
S1_L_T42765,0.6601600000000001,7.5276,1
S1_L_T42781,0.58887,7.4952,1
S1_L_T42782,0.53667,7.9683,1
S1_L_T42790,0.5061,6.7574,1
S1_L_T42792,0.38716999999999996,6.8674,1
S1_L_T42804,0.37767,9.195,1
S1_L_T42811,0.39776,9.509,1
S1_L_T42815,0.6584300000000001,7.7309,1
S1_L_T42820,0.43418999999999996,7.2238,1
S1_L_T42822,0.45143,7.0464,1
S1_L_T42824,0.5673199999999999,7.8212,1
S1_L_T42827,0.6462100000000001,7.5396,1
S1_L_T42847,0.38266,8.0972,1
S1_L_T42848,0.38211999999999996,6.8292,1
S1_L_T42857,0.69992,7.9289,1
S1_L_T42892,0.6892199999999999,7.7435,1
S1_L_T42894,0.59078,8.8334,1
S1_L_T42898,0.53279,7.9442,1
S1_L_T42916,0.60646,8.381,1
S1_L_T4293,0.49041999999999997,8.1991,1
S1_L_T42942,0.48491000000000006,6.3128,1
S1_L_T42958,0.45265,6.1912,1
S1_L_T42965,0.6723899999999999,8.7946,1
S1_L_T42967,0.51742,8.1066,1
S1_L_T42968,0.56143,7.9712,1
S1_L_T42970,0.66943,8.6766,1
S1_L_T42985,0.59949,7.1296,1
S1_L_T42997,0.57313,7.6599,1
S1_L_T43,0.5253,7.6826,1
S1_L_T43015,0.49185,7.4079999999999995,1
S1_L_T43027,0.37733,6.2504,1
S1_L_T43029,0.40825,8.3763,1
S1_L_T43034,0.58102,7.1083,1
S1_L_T43049,0.5152399999999999,7.5285,1
S1_L_T43056,0.50279,8.5444,1
S1_L_T43057,0.52808,8.6293,1
S1_L_T43058,0.5212,8.9057,1
S1_L_T4306,0.46266,6.1347,1
S1_L_T43073,0.56338,7.0789,1
S1_L_T43078,0.43226000000000003,6.4178,1
S1_L_T43099,0.61352,8.0283,1
S1_L_T43114,0.50124,6.5089999999999995,1
S1_L_T43117,0.25190999999999997,8.033,1
S1_L_T43140,0.58257,8.02,1
S1_L_T43142,0.48996999999999996,8.9069,1
S1_L_T43171,0.54092,6.9546,1
S1_L_T43185,0.7019,8.2816,1
S1_L_T43186,0.41475,6.8266,1
S1_L_T43190,0.4331,8.0987,1
S1_L_T43206,0.55914,8.0383,1
S1_L_T43210,0.40388,8.3544,1
S1_L_T43217,0.66879,8.7786,1
S1_L_T43224,0.66651,7.7602,1
S1_L_T43225,0.49371000000000004,7.0462,1
S1_L_T4323,0.5164300000000001,7.6477,1
S1_L_T43241,0.5763,8.0202,1
S1_L_T43246,0.43435,8.5197,1
S1_L_T43262,0.50124,6.6146,1
S1_L_T43263,0.47665,8.5354,1
S1_L_T43264,0.50944,6.6706,1
S1_L_T43268,0.58768,7.0907,1
S1_L_T43275,0.7005399999999999,8.0008,1
S1_L_T43286,0.4013,6.8106,1
S1_L_T43292,0.7610600000000001,8.5852,1
S1_L_T43297,0.514,8.9133,1
S1_L_T433,0.62184,7.5634,1
S1_L_T4330,0.61705,7.132999999999999,1
S1_L_T43302,0.6015699999999999,8.0115,1
S1_L_T43312,0.57091,8.1976,1
S1_L_T43323,0.57726,8.0037,1
S1_L_T43337,0.70645,8.2412,1
S1_L_T43340,0.53327,8.7422,1
S1_L_T43367,0.65722,8.2818,1
S1_L_T43384,0.58297,9.0448,1
S1_L_T43385,0.6149,8.6796,1
S1_L_T43387,0.52532,7.0128,1
S1_L_T43396,0.44728,7.1597,1
S1_L_T43407,0.55051,7.4969,1
S1_L_T43411,0.43609,8.2469,1
S1_L_T43422,0.6230100000000001,7.7303,1
S1_L_T43425,0.63774,9.1229,1
S1_L_T43426,0.56413,7.38,1
S1_L_T4345,0.48365,6.9909,1
S1_L_T43459,0.45798999999999995,7.8628,1
S1_L_T43463,0.38576,8.777000000000001,1
S1_L_T43469,0.47056000000000003,6.5533,1
S1_L_T43490,0.5957600000000001,8.1039,1
S1_L_T43492,0.5587300000000001,9.1632,1
S1_L_T43503,0.59558,7.4275,1
S1_L_T43512,0.45333,7.8889,1
S1_L_T4353,0.39084,8.2806,1
S1_L_T43534,0.5196,6.6407,1
S1_L_T43540,0.45802,8.692,1
S1_L_T4356,0.5596300000000001,7.9959,1
S1_L_T43579,0.43001999999999996,6.7155,1
S1_L_T43583,0.54924,6.8724,1
S1_L_T43589,0.42945,6.1892,1
S1_L_T43591,0.52055,7.7769,1
S1_L_T43602,0.54609,8.079,1
S1_L_T43606,0.56745,8.4599,1
S1_L_T43611,0.60173,7.6956,1
S1_L_T43613,0.61055,7.5895,1
S1_L_T43629,0.5484,7.2757,1
S1_L_T43630,0.68487,8.633,1
S1_L_T43631,0.43777,7.2535,1
S1_L_T43637,0.52252,6.8105,1
S1_L_T43640,0.59111,7.3006,1
S1_L_T43652,0.61265,7.2855,1
S1_L_T43659,0.55695,7.5704,1
S1_L_T43665,0.6564300000000001,8.8248,1
S1_L_T43671,0.49738999999999994,7.7792,1
S1_L_T43675,0.58906,8.0379,1
S1_L_T43681,0.3803,6.8095,1
S1_L_T43686,0.53068,6.6399,1
S1_L_T43724,0.35088,6.834,1
S1_L_T43729,0.5798399999999999,7.5753,1
S1_L_T43743,0.56642,9.0619,1
S1_L_T43745,0.41100000000000003,7.4873,1
S1_L_T43748,0.47236000000000006,6.3302,1
S1_L_T43753,0.73226,8.5827,1
S1_L_T43755,0.53687,7.8887,1
S1_L_T43763,0.55486,7.4415,1
S1_L_T43773,0.5291600000000001,6.5848,1
S1_L_T43795,0.42423,8.0726,1
S1_L_T43817,0.45398999999999995,7.4959,1
S1_L_T43818,0.45241000000000003,7.5542,1
S1_L_T43820,0.59363,7.2209,1
S1_L_T43821,0.40626,8.3454,1
S1_L_T43831,0.56116,6.8697,1
S1_L_T43845,0.56486,7.8416,1
S1_L_T4385,0.47297,8.397,1
S1_L_T43851,0.69881,7.8377,1
S1_L_T43853,0.53247,7.8232,1
S1_L_T43861,0.51555,7.252999999999999,1
S1_L_T43868,0.5844699999999999,7.5399,1
S1_L_T43869,0.62083,8.6232,1
S1_L_T43879,0.46143,7.9243,1
S1_L_T43889,0.62889,7.7921,1
S1_L_T43890,0.53361,7.2564,1
S1_L_T43896,0.53552,9.7832,1
S1_L_T43898,0.36633000000000004,8.5289,1
S1_L_T4390,0.5818300000000001,7.0051,1
S1_L_T43904,0.58701,7.4761,1
S1_L_T43913,0.5080399999999999,7.2321,1
S1_L_T43934,0.60415,7.8651,1
S1_L_T43936,0.62657,9.5713,1
S1_L_T43951,0.5987899999999999,8.504,1
S1_L_T43955,0.32299999999999995,6.6829,1
S1_L_T43964,0.49942,7.9205,1
S1_L_T43974,0.6105,7.6721,1
S1_L_T43977,0.61522,8.7765,1
S1_L_T43981,0.46355,6.6985,1
S1_L_T43986,0.44261999999999996,7.8188,1
S1_L_T43995,0.50292,7.2379999999999995,1
S1_L_T44005,0.44265,7.9527,1
S1_L_T44015,0.65535,8.977,1
S1_L_T4403,0.49446,7.2872,1
S1_L_T44041,0.47343999999999997,6.3093,1
S1_L_T44085,0.397,7.0431,1
S1_L_T44120,0.5582199999999999,8.4719,1
S1_L_T44122,0.5441,8.1982,1
S1_L_T44134,0.68495,7.5484,1
S1_L_T44138,0.5413899999999999,8.2572,1
S1_L_T44145,0.4526,6.5195,1
S1_L_T4416,0.58345,6.983,1
S1_L_T44167,0.70391,7.9723,1
S1_L_T44169,0.53879,8.7631,1
S1_L_T44170,0.42391,6.9788,1
S1_L_T4418,0.64312,8.0273,1
S1_L_T44191,0.58541,8.1076,1
S1_L_T44196,0.53979,9.2843,1
S1_L_T44202,0.5254,7.7015,1
S1_L_T44205,0.5250199999999999,8.5671,1
S1_L_T44245,0.6671600000000001,8.1306,1
S1_L_T44246,0.54455,7.0451,1
S1_L_T44253,0.55124,7.6765,1
S1_L_T4427,0.61979,8.1444,1
S1_L_T44274,0.61264,8.8981,1
S1_L_T4428,0.6494800000000001,9.5136,1
S1_L_T44290,0.58806,7.8621,1
S1_L_T44291,0.47451000000000004,8.2723,1
S1_L_T44292,0.5766899999999999,7.242999999999999,1
S1_L_T443,0.39102,7.8769,1
S1_L_T44325,0.62648,9.6832,1
S1_L_T44329,0.60325,7.6584,1
S1_L_T44334,0.43395,7.6789,1
S1_L_T44343,0.43881000000000003,8.1086,1
S1_L_T44346,0.72442,8.4673,1
S1_L_T44347,0.53683,7.0667,1
S1_L_T4435,0.55516,6.9755,1
S1_L_T44352,0.53236,7.2728,1
S1_L_T44354,0.62997,7.7186,1
S1_L_T44367,0.6159899999999999,7.2821,1
S1_L_T44381,0.46553999999999995,7.5085,1
S1_L_T44396,0.46734,6.3986,1
S1_L_T44398,0.6170399999999999,7.597,1
S1_L_T44415,0.51784,8.0724,1
S1_L_T44419,0.52358,7.8313,1
S1_L_T44422,0.34415,6.5972,1
S1_L_T44430,0.52152,6.6642,1
S1_L_T44450,0.45273,8.6634,1
S1_L_T44460,0.6857,9.1654,1
S1_L_T44479,0.50236,7.3492,1
S1_L_T44484,0.54006,8.8526,1
S1_L_T44487,0.4506,6.3249,1
S1_L_T44491,0.51545,6.7459,1
S1_L_T44510,0.55448,7.1657,1
S1_L_T44516,0.48753,9.3147,1
S1_L_T44518,0.53904,7.5922,1
S1_L_T44543,0.52945,6.986000000000001,1
S1_L_T4455,0.47548,9.1964,1
S1_L_T44564,0.6079399999999999,7.1087,1
S1_L_T44568,0.61197,8.1462,1
S1_L_T44575,0.61536,7.4127,1
S1_L_T44580,0.46458999999999995,7.0367,1
S1_L_T44583,0.49483999999999995,6.9621,1
S1_L_T44585,0.62316,8.8871,1
S1_L_T4459,0.56872,7.1366,1
S1_L_T44598,0.65898,8.4874,1
S1_L_T4463,0.56903,7.0265,1
S1_L_T44634,0.53399,6.8175,1
S1_L_T44635,0.49836,6.6813,1
S1_L_T44637,0.46895,6.3731,1
S1_L_T4464,0.41889,6.4534,1
S1_L_T44643,0.5119600000000001,6.5579,1
S1_L_T44649,0.6518,8.1638,1
S1_L_T44653,0.55403,7.2989999999999995,1
S1_L_T44656,0.58341,7.2489,1
S1_L_T44657,0.5492,7.9019,1
S1_L_T44663,0.48085,7.6052,1
S1_L_T44669,0.37711,8.4776,1
S1_L_T44684,0.60734,7.3653,1
S1_L_T44703,0.61643,8.4621,1
S1_L_T44723,0.50308,8.0782,1
S1_L_T44725,0.51794,8.7373,1
S1_L_T44728,0.56419,7.312,1
S1_L_T44747,0.47988000000000003,7.1734,1
S1_L_T4475,0.42658,6.2742,1
S1_L_T44756,0.5170899999999999,7.7978,1
S1_L_T44769,0.37055,7.7923,1
S1_L_T44786,0.37103,8.0024,1
S1_L_T4479,0.46971999999999997,6.5151,1
S1_L_T44793,0.6256,7.3508,1
S1_L_T448,0.35327,6.8301,1
S1_L_T44806,0.50447,8.0496,1
S1_L_T4481,0.3995,8.2963,1
S1_L_T4483,0.51865,9.1171,1
S1_L_T44832,0.58768,8.423,1
S1_L_T4484,0.58375,7.1941,1
S1_L_T44843,0.53746,7.8598,1
S1_L_T44865,0.50978,9.3367,1
S1_L_T44877,0.5497,6.9418,1
S1_L_T44880,0.5694,7.3748,1
S1_L_T44892,0.63175,7.523,1
S1_L_T44893,0.44398000000000004,6.9664,1
S1_L_T4491,0.5003,6.8822,1
S1_L_T44916,0.55538,8.4026,1
S1_L_T44917,0.54698,7.0455,1
S1_L_T4492,0.44737,7.3008,1
S1_L_T44922,0.37117,6.2387,1
S1_L_T44932,0.55474,6.8974,1
S1_L_T44941,0.52664,7.9169,1
S1_L_T44956,0.41603999999999997,6.6816,1
S1_L_T44957,0.50758,9.2252,1
S1_L_T44960,0.5343,9.7504,1
S1_L_T44962,0.38318,6.4934,1
S1_L_T44967,0.43315,9.0784,1
S1_L_T44969,0.7570399999999999,8.4297,1
S1_L_T4497,0.61831,7.5163,1
S1_L_T44978,0.46196000000000004,6.8469,1
S1_L_T44986,0.43101000000000006,7.0242,1
S1_L_T45025,0.5726600000000001,7.8622,1
S1_L_T45031,0.665,8.2546,1
S1_L_T45045,0.48936,8.193,1
S1_L_T45046,0.40858,7.4014,1
S1_L_T45050,0.53857,6.751,1
S1_L_T45061,0.45331000000000005,7.9098,1
S1_L_T45097,0.51078,8.1575,1
S1_L_T45111,0.5395800000000001,8.6295,1
S1_L_T45112,0.44856,6.792000000000001,1
S1_L_T45152,0.63575,7.8686,1
S1_L_T45171,0.70563,8.4412,1
S1_L_T45173,0.60714,7.5643,1
S1_L_T45189,0.42857,7.6532,1
S1_L_T45194,0.50198,7.2991,1
S1_L_T45214,0.40465999999999996,8.5234,1
S1_L_T4522,0.48078000000000004,6.6364,1
S1_L_T45229,0.49373,6.6529,1
S1_L_T45274,0.60196,8.3204,1
S1_L_T45277,0.52765,7.1373,1
S1_L_T45278,0.46776999999999996,6.6472,1
S1_L_T45283,0.5432100000000001,6.7402,1
S1_L_T45285,0.30453,8.4469,1
S1_L_T453,0.5159600000000001,8.3093,1
S1_L_T45300,0.45003000000000004,8.5525,1
S1_L_T45301,0.40447,6.6822,1
S1_L_T45305,0.43482,6.4767,1
S1_L_T45328,0.5945699999999999,7.0747,1
S1_L_T45335,0.49583999999999995,9.1013,1
S1_L_T45336,0.5553899999999999,8.7922,1
S1_L_T45365,0.44205,9.1548,1
S1_L_T45377,0.57803,8.1428,1
S1_L_T45383,0.39639,6.7095,1
S1_L_T45399,0.5923,7.1823,1
S1_L_T45400,0.5088699999999999,6.7953,1
S1_L_T45401,0.56892,9.2372,1
S1_L_T45426,0.61314,7.5553,1
S1_L_T45427,0.55229,9.1959,1
S1_L_T45433,0.65391,8.4306,1
S1_L_T45441,0.60159,8.2368,1
S1_L_T45469,0.39832,8.2731,1
S1_L_T4547,0.5250199999999999,7.3655,1
S1_L_T45470,0.39098,8.9336,1
S1_L_T45477,0.46218000000000004,9.0134,1
S1_L_T45486,0.54071,7.2916,1
S1_L_T45489,0.44233999999999996,8.4081,1
S1_L_T45497,0.56098,7.0487,1
S1_L_T45499,0.63821,7.507000000000001,1
S1_L_T4550,0.41117,8.722999999999999,1
S1_L_T45500,0.64688,8.5993,1
S1_L_T45545,0.43005,8.4853,1
S1_L_T45546,0.64385,8.3986,1
S1_L_T4555,0.44619,6.2228,1
S1_L_T45551,0.54714,8.8038,1
S1_L_T45554,0.42308,6.5254,1
S1_L_T45564,0.53442,7.5013,1
S1_L_T45565,0.36199000000000003,7.2722,1
S1_L_T45590,0.59041,8.426,1
S1_L_T45594,0.51979,8.1514,1
S1_L_T45601,0.48835,6.9266,1
S1_L_T45602,0.67942,8.1269,1
S1_L_T45607,0.51375,7.9228,1
S1_L_T45619,0.5322,7.1915,1
S1_L_T45620,0.72529,8.7071,1
S1_L_T4563,0.61231,8.3251,1
S1_L_T45640,0.6735300000000001,8.2948,1
S1_L_T4565,0.63362,7.445,1
S1_L_T45651,0.49273999999999996,6.3649,1
S1_L_T45664,0.4617,6.5185,1
S1_L_T45665,0.40021999999999996,6.2948,1
S1_L_T45666,0.5303399999999999,7.6277,1
S1_L_T45673,0.53979,6.6908,1
S1_L_T45683,0.55109,8.5991,1
S1_L_T45688,0.44571000000000005,6.3286,1
S1_L_T45717,0.39497,6.6944,1
S1_L_T45724,0.6410100000000001,8.2695,1
S1_L_T45726,0.57228,7.2931,1
S1_L_T45728,0.6380899999999999,8.7276,1
S1_L_T45744,0.46343,6.4005,1
S1_L_T45753,0.49921000000000004,6.4168,1
S1_L_T45757,0.55595,7.2132,1
S1_L_T45758,0.45343,11.1165,1
S1_L_T45774,0.62373,7.3792,1
S1_L_T45775,0.65442,7.6602,1
S1_L_T45776,0.40695,7.4871,1
