True_Degradation_Rate,Predicted_Degradation_Rate
-1.8845,-2.646591519224015
-1.6838,-2.0682920391583157
-1.675,-1.808159882933956
-2.5106,-2.3128412511133263
-2.2941,-1.9226126343935488
-1.7792,-2.4191101805022037
-1.7638,-1.4303879944650455
-1.7257,-1.9367557487126528
-5.0,-3.284988853795772
-1.6094,-1.9397918553101536
-2.1701,-1.650053459865847
-1.4036,-1.50692604815402
-1.3788,-1.439020181922627
-1.414,-2.068553612323066
-1.8761,-2.4484336472950874
-1.5163,-1.62804100022025
-2.119,-2.2946723054719507
-1.1526,-1.7508696667182253
-2.0566,-2.305410402910216
-1.8495,-2.1401009030969216
-1.2096,-2.075992301689784
-1.2485,-1.4695302383173132
-2.7826,-2.5606346246753735
-1.5497,-1.8639001906299375
-1.9536,-2.7177307303935674
-2.2653,-1.6490666281949866
-2.0999,-1.829892814432343
-1.4085,-1.396984950492833
-1.8199,-1.6940741106992832
-2.1913,-2.148018192073145
-2.8613,-2.3628239658413306
-1.2476,-1.2688187713966224
-1.6486,-1.7154855294881464
-2.4469,-2.0723254805401217
-3.2184,-2.6294204993755703
-3.0132,-2.0150693007135407
-1.8489,-2.122626288620362
-1.8089,-1.8570540719075073
-2.7681,-2.3800821754333077
-1.3309,-2.115363449639084
-2.0641,-1.692805024168376
-1.6802,-1.9975787746578364
-2.4179,-2.719264229748783
-1.9447,-1.8182323365912305
-5.0,-4.022492879974193
-2.1996,-2.1675116382051405
-2.0903,-1.7545005210585558
-1.9265,-1.936855138413217
-1.8025,-2.1045892322962727
-1.3823,-1.8966553370263184
-1.8414,-1.7125204435217851
-1.9899,-1.66337004806971
-1.5629,-1.6497207769129214
-1.6812,-1.9495373845738138
-1.7124,-1.6953419934140372
-2.8045,-2.286873297754808
-2.8161,-2.503527236621854
-2.3579,-2.5224760039730736
-2.2116,-2.0444104395274385
-1.6192,-1.6605021788276522
-1.1834,-1.1577536997670204
-1.7457,-2.4579008859947686
-1.4085,-1.726759983712706
-1.6064,-1.9312501181119717
-1.662,-1.3988257276815814
-1.611,-1.2278833317389641
-1.7063,-1.3702555712584243
-2.7703,-2.250963641752705
-1.6715,-1.788596442242915
-1.5331,-1.9802953782819712
-1.4017,-0.7474990806105752
-1.1239,-0.9710554997883825
-5.0,-3.244105670766264
-2.5893,-2.2174168851725127
-1.1583,-0.7796865563148916
-1.4051,-1.6238779720902259
-1.4397,-1.6701608803740413
-1.5752,-1.5682123301527768
-1.6479,-1.754202959019116
-1.2842,-2.2207679892087935
-1.4648,-1.8041466782670175
-3.1445,-2.4170550780082465
-2.1454,-1.9760163282845205
-1.787,-2.0606707648236027
-2.424,-2.0912735525878015
-2.915,-2.50220919910494
-2.4993,-2.2255836566872786
-2.1496,-2.1783458169164773
-3.0056,-2.4734210984155145
-2.2461,-2.0738059484584124
-1.4058,-1.9891660499938257
-2.6711,-2.38277247962641
-2.5467,-1.8599377113421407
-2.3534,-2.479100796666267
-2.2629,-1.8474785040177848
-1.9986,-2.194958846883427
-1.7553,-2.026712651893853
-1.1589,-1.9441952137473464
-2.0128,-1.7900006909664636
-1.6759,-1.6554984634061047
-2.201,-2.5818797561740663
-1.6276,-1.752338989704566
-1.2961,-1.4491064174955193
-3.1329,-2.587834855632085
-1.4151,-1.4633749845903092
-1.7286,-2.147585265641117
-1.9035,-1.6809004766211022
-1.2419,-1.3440622555850157
-1.6783,-1.9943355542650223
-1.8105,-1.5334368462569574
-2.476,-2.833987677225285
-2.3304,-2.121495956119829
-2.7569,-2.6626910494610874
-1.2053,-1.7296162231398688
-2.2906,-2.5358909765784388
-1.9235,-2.223031263236069
-3.2475,-2.407637896961077
-0.70481,-1.5013152189579166
-2.4566,-2.4506694966261824
-1.824,-1.7636686306462868
-1.9549,-1.983937750630067
-2.2794,-2.2064937309687833
-2.3627,-1.9521421912025267
-2.0722,-1.880111881286774
-1.0942,-1.6029892789197846
-2.0788,-2.33178572048359
-1.6689,-1.9351434964397518
-1.5972,-1.7809305537973021
-2.4756,-2.7259007897406025
-2.2882,-2.6632968239627988
-1.6499,-1.8234282394474808
-3.1268,-2.7169032199261203
-1.3116,-1.6646228957572418
-3.2601,-2.5577694436119005
-1.3702,-1.7082105621878287
-2.0395,-1.821879519623701
-1.878,-1.7109303602369654
-2.0009,-1.7573480396989285
-5.0,-2.8233671279584103
-2.1578,-2.606263000483444
-2.0375,-2.2860247043220796
-2.413,-1.7701998301202753
-2.1833,-2.1374753075280646
-2.0673,-1.8567329340694716
-2.8973,-2.9784228773762798
-2.8871,-3.0131361909893033
-1.6509,-1.8426113451862953
-1.4205,-1.5093089606021044
-2.5741,-1.8826091809253742
-2.2513,-2.5013926596261666
-1.714,-2.1422555503659413
-1.4936,-1.7922378691190164
-1.7362,-2.016765364836144
-2.1732,-1.9728013562245648
-1.7469,-2.1074208856460435
-1.8224,-1.8672064736682628
-1.3863,-1.6253036644141003
-1.8707,-2.3151152448520667
-2.2718,-2.674376147482383
-2.2551,-2.0514393952932863
-1.6832,-1.3749353333196352
-2.5837,-2.864111305941254
-2.0431,-2.0494804595527825
-2.2551,-2.364197593302405
-2.3328,-2.577512104844387
-2.1263,-2.6907130753848643
-2.3686,-2.388667464102004
-2.5945,-2.821167563573565
-2.1158,-1.5220021588451123
-2.5412,-2.515553223141339
-2.2635,-1.7715321253458443
-2.5252,-2.0712639169260645
-2.9058,-2.481330988464585
-1.4339,-1.855929198265519
-1.6215,-1.6319540818169198
-2.6788,-2.2414237563951622
-2.1962,-2.311812026429961
-1.8441,-1.6392487064616093
-1.8131,-1.5538543057401013
-2.1865,-2.163683639221554
-2.3186,-1.8186419243909009
-1.7312,-1.7732086425399938
-1.3516,-2.007046266310118
-1.9494,-2.025555025901514
-1.4734,-1.6710361790819614
-1.0587,-1.0312151278029025
-2.2293,-1.884255891520386
-2.0694,-1.6023763652327396
-1.565,-2.0273404129031802
-1.3639,-1.6369913736661228
-2.2823,-2.04947187203166
-1.7304,-1.9126884314288475
-2.2751,-2.1600625762444006
-1.689,-1.5946592334229408
-2.7033,-2.392391227490129
-2.6948,-2.620389273411935
-2.0201,-1.7631970292676744
-2.1818,-2.0520310845654106
-1.7459,-2.050159531018753
-2.0708,-1.8448737158018755
-1.4507,-1.3752731050559455
-2.7722,-2.5529545020670916
-1.1209,-1.2591551599875976
-1.7696,-2.0201545657061772
-2.1738,-2.0050839603931885
-1.6797,-1.575454940114049
-2.388,-1.9701668959472982
-1.9191,-2.1254258992419506
-1.4522,-1.8707956445535352
-1.4292,-2.011194885763842
-2.127,-2.1644725747003117
-1.4933,-2.07111674028324
-2.2907,-2.0472690062846315
-1.4151,-1.5190676961508447
-1.5011,-1.0981486664137066
-2.5602,-2.247112781479892
-1.5532,-1.4390124073970894
-2.5047,-2.0828599061597157
-1.2647,-1.651832619559871
-2.563,-2.234625115897982
-1.127,-1.3601174243364615
-1.869,-1.6472313021772755
-1.3127,-1.5676694198175383
-2.0867,-1.8290080096808787
-1.1567,-1.0676290390107765
-2.1564,-2.6431819121394096
-1.9316,-2.205619183660924
-1.8566,-1.8777893491587516
-5.0,-2.554238037651246
-1.1912,-1.2581098012530743
-2.3194,-2.4848852550610685
-2.2924,-2.2311679514849043
-1.8911,-2.4101035272323013
-2.2921,-2.24433642143519
-2.0059,-2.279993185442076
-1.2925,-1.5391042467816527
-2.1747,-2.2381820803611916
-1.499,-1.021775862512953
-2.8992,-2.3819478997101147
-3.2169,-2.640094106221548
-1.079,-1.292406225759718
-2.2667,-2.0306175781768876
-1.7032,-2.3969987053505113
-1.9933,-2.138861048861932
-1.3148,-1.340658269813239
-2.5849,-2.540481134188564
-2.234,-2.473165134964447
-1.6103,-1.7268849322107065
-1.8032,-2.461113586912405
-1.6944,-2.706172500279477
-2.1255,-2.2444274340941215
-1.6726,-1.975301769382385
-2.1204,-1.638930065254956
-2.859,-2.6319523946732124
-1.378,-1.2370631746394063
-2.3693,-2.4742964347672074
-2.1005,-2.455954985591921
-2.2516,-2.2219618453932464
-1.6826,-1.8135889820975624
-1.7086,-1.2653171997029147
-1.873,-1.9342979193595122
-1.9787,-2.697146704542911
-1.5191,-1.8700415687403438
-1.888,-1.8044325318256482
-1.2656,-1.248593202201532
-2.0312,-1.8136694373188713
-2.3754,-2.562878949623383
-2.5906,-2.474631841592008
-2.5992,-2.2846140911511936
-1.7891,-1.8591735094064976
-1.338,-1.2829314025358742
-2.4046,-2.659255824155308
-2.3056,-1.5917673831968648
-2.0927,-2.4740144996519673
-1.4634,-1.444987649210384
-1.8242,-2.063287014431539
-1.6169,-1.5381403726520542
-1.091,-1.289790597076597
-2.5335,-2.3544826240344383
-1.6351,-1.80861197032917
-2.0243,-1.8763210034020044
-1.299,-1.8434431038803247
-2.2974,-1.6322473291227675
-2.0082,-2.239596785050991
-5.0,-3.2436795831988636
-0.79785,-0.6062479034907513
-1.3993,-1.8088674206625042
-2.5114,-2.142142156354056
-1.8231,-1.6447571600342683
-1.8282,-2.3332001746969198
-2.2054,-2.461904174701037
-2.1682,-2.1104606137719664
-1.5465,-1.383197090230267
-2.2862,-2.290794204002069
-1.9784,-1.7513849006629452
-1.9866,-2.346468646165427
-1.9158,-2.232818722258548
-2.3587,-2.2495991111080014
-1.9644,-2.219793228097884
-1.737,-1.5572003735250215
-1.8764,-1.7374574689475613
-1.531,-2.3073757820113805
-1.9314,-1.9775385947857065
-2.2077,-1.8511911708046198
-2.6769,-2.675406501846684
-1.2015,-0.947693099350021
-2.4465,-2.4152914267721033
-1.2862,-1.1292064545170044
-1.6292,-1.8888607802705137
-0.95556,-1.5359995229029035
-2.4824,-2.528732536495199
-1.63,-1.6044641848508072
-1.4054,-1.6388130860415862
-1.3822,-1.2845682252959079
-1.9267,-2.052926774529891
-1.6423,-1.898364303357039
-1.9851,-1.8613276123152178
-2.3679,-2.134638008837315
-1.6969,-1.608776941247951
-1.1641,-1.2952242917266197
-2.4309,-2.39032538029073
-2.3004,-2.1567795528827536
-1.5895,-0.9467083037929862
-1.5986,-1.6739575603536359
-1.7441,-1.6167270087987449
-2.2861,-2.397113109939364
-1.1414,-2.15175114599207
-3.0952,-2.2157180557026814
-1.3215,-1.618738438067961
-1.7707,-1.5651658806742228
-3.0994,-2.325556514144692
-1.1973,-1.9337692756948306
-1.7202,-1.7633420020450763
-2.8897,-2.3937668626476865
-1.1594,-1.1324443653221912
-1.4221,-1.4417240385848062
-1.7048,-1.5703008242270649
-1.8127,-1.6116013439012933
-1.872,-1.842752790602887
-2.772,-2.511184039982372
-2.5404,-1.7762742101841908
-1.7061,-2.14614706824497
-2.3373,-2.519882921416965
-1.4684,-2.361699386955514
-1.863,-1.6221064454604626
-2.9109,-2.7362127928358495
-1.485,-1.536028947449623
-1.1519,-1.0819770777912983
-1.8398,-2.43628216259002
-2.2684,-2.2530322387384167
-1.879,-1.991186332378559
-2.5432,-2.7911919183616627
-1.305,-0.9788653564592873
-1.8381,-1.5845688843902996
-1.3286,-1.3445742886864387
-2.1067,-2.596416917973933
-2.2239,-2.064501939975658
-2.2163,-2.030994339178562
-1.5023,-1.7475394781557134
-2.0127,-1.8823745167268278
-1.1262,-1.9211422410531471
-1.3072,-1.5841697377594433
-1.9432,-2.8653488516235894
-1.8043,-1.999557108595968
-1.1663,-1.335852936978044
-1.7438,-1.531452628684172
-2.824,-2.9338228475585795
-1.3261,-2.106259169114316
-5.0,-2.6357784802163895
-2.2357,-2.0752335831095614
-2.0593,-2.3714077241584013
-1.2558,-0.9685947815475313
-2.5548,-2.474108606690621
-1.6531,-2.2733079928446323
-1.8367,-1.8817227201546367
-1.8606,-1.4592031608974882
-1.3488,-1.5528738459285418
-2.0142,-1.8855779675467816
-2.7758,-2.083750806480166
-1.1458,-1.33037007758379
-2.109,-2.0399807014678246
-1.8304,-2.3915991433029613
-3.0367,-2.522470888509217
-1.5816,-1.5196467895583845
-1.968,-1.9167375559591617
-1.2046,-1.7948332238836815
-5.0,-2.965853677937096
-1.7951,-1.9148396493845041
-1.1063,-1.4327250083923584
-1.5782,-1.8658427799346113
-2.6378,-2.20980136229067
-2.9989,-2.5237588120880656
-2.2762,-2.12773130565137
-2.2126,-2.138525649517366
-1.0713,-1.417017707159117
-0.99931,-1.0833719341552337
-2.1825,-2.3405898545653567
-1.3157,-2.3194304444722738
-2.8917,-3.056252814920925
-2.4459,-2.2213066596870132
-1.4053,-1.6135911561385685
-5.0,-2.782877034847383
-1.7279,-1.823508183547202
-2.7528,-2.079872142822265
-1.9812,-1.8439507822630252
-1.6284,-2.0247170628123183
-1.8676,-1.9793984376045648
-2.6451,-2.0481302068014844
-1.9973,-2.4099726317331776
-1.2539,-1.6712383719101336
-2.1744,-1.5726787442398054
-2.3348,-2.2169438339418273
-1.9079,-2.2900451716456303
-1.9986,-2.5397300853916573
-1.5978,-1.5605520876937442
-1.1831,-0.8704275778698578
-2.1484,-1.6403759534653677
-1.4116,-1.5052576795565675
-1.2356,-0.8319970767031515
-1.3217,-0.9728921075722912
-2.0464,-1.4789205682209459
-2.4957,-1.9377281883885022
-2.2336,-2.4109455396997523
-1.3311,-2.1791003060663727
-2.3375,-2.2606530297817735
-2.4626,-2.4695373259810824
-1.287,-1.768710265649845
-1.6129,-1.3652044579352525
-3.2373,-2.7841015806252525
-1.0335,-1.2520469689710225
-2.6621,-2.205574160323229
-1.3635,-1.5546276890710322
-1.9531,-1.9662531996132429
-2.5042,-2.1191571982588
-1.4994,-1.741393848952532
-1.7161,-2.029773140752386
-1.1568,-1.7504349478220393
-2.0978,-2.4027185456614495
-2.1551,-2.431007469047734
-3.2452,-2.7898062336503164
-2.8294,-2.497365716140969
-1.1124,-1.3314107790075584
-1.2188,-1.319089092067226
-2.7248,-2.6531109091410805
-2.6814,-2.996915470393187
-1.8637,-1.7965871771904336
-1.7545,-2.077392299639776
-2.3171,-1.9842788536011722
-2.804,-2.415918044446067
-1.7749,-1.6448366874522447
-2.0225,-2.0055267599511115
-2.2471,-1.6467722277536974
-1.7631,-2.6180529862378177
-1.9071,-2.2840601039182333
-2.0738,-1.613204270557267
-2.1097,-2.2179865792597147
-1.4554,-1.5929187563022085
-2.0493,-2.701462526946389
-3.1165,-2.8281493928748023
-1.4099,-2.426298563386917
-3.0277,-2.394321415334876
-2.4823,-2.519957353648109
-2.2274,-1.6710181514790425
-1.8181,-1.6194503666601892
-1.4713,-2.4476483686976724
-5.0,-2.66652694718091
-1.2851,-1.7302067130495236
-5.0,-2.1004769468278908
-2.8755,-2.181559217198118
-2.134,-1.67281052946226
-1.5415,-1.865376052710107
-5.0,-3.280816607849859
-1.2922,-1.4761710715272485
-5.0,-2.307622136441569
-1.7275,-1.682316643465444
-1.981,-2.2170831543251346
-2.2258,-2.2416862585916566
-5.0,-2.455611642216258
-2.9552,-3.114495597391868
-1.4976,-1.1129005256307285
-2.2814,-1.911430805017184
-1.7523,-1.7157375852165728
-1.5683,-2.1635560308240827
-1.3879,-1.66003539962093
-1.7929,-2.0735292129153824
-1.9026,-2.206608399753944
-1.7794,-2.118507566039565
-5.0,-2.883298901881747
-1.2663,-1.6894925764457527
-1.7926,-1.4671464607978364
-1.9609,-2.2171645254281054
-2.2032,-1.5422747540406174
-1.7985,-2.602122883828475
-1.6223,-1.2505610841693868
-1.4346,-1.1361066738100694
-1.6385,-1.6247574379334249
-1.5887,-2.197265792218295
-1.952,-2.3883388981030795
-1.9132,-1.9367949159881377
-1.2663,-1.1385490338228577
-1.9788,-2.1027662820869955
-1.9372,-2.3102634892123177
-1.0306,-2.273017819542609
-1.8417,-2.0437041930812803
-2.1388,-2.3150434138119547
-2.1544,-2.6381000817138265
-2.8403,-3.074721018167318
-1.8823,-1.7576617052669026
-1.9385,-1.97880525870468
-1.5204,-2.4576387523124334
-1.3499,-1.4867781636964654
-2.1368,-1.5352232138011637
-2.359,-2.3018091163657024
-1.921,-1.8594806695228099
-1.2795,-1.027338508633481
-0.93302,-1.5131186479039385
-1.7082,-2.1795697607892834
-1.3094,-2.0845407760721812
-1.5093,-1.7143263424880364
-1.0734,-1.964905537478424
-1.4096,-1.7162131855692058
-2.6687,-2.7876885063618904
-5.0,-2.4430013319137385
-1.6187,-1.130932031544825
-5.0,-2.1135472499415213
-2.4875,-2.4416287314022647
-1.2878,-1.80356230137649
-2.177,-1.9035258246527194
-1.6583,-2.488863368124863
-1.2428,-1.8908309134587504
-3.1303,-2.4168539645202616
-5.0,-2.8659445446140226
-2.187,-1.957784188991385
-1.3375,-1.8716741990063233
-1.123,-0.8301830099867888
-1.9836,-1.5499721829893311
-1.541,-1.794173562789779
-2.8252,-1.9247546506561144
-2.5899,-2.5822500019872914
-1.8484,-2.1484832145938992
-1.8421,-3.0606086170440427
-2.0473,-1.9519968574840836
-1.5068,-1.5055675749843527
-1.9361,-1.700006463127245
-0.91037,-1.6312171820525834
-2.8399,-2.6957431087043053
-2.3587,-2.180169192921931
-1.8204,-2.2099703794283663
-3.1061,-2.3858471757575894
-1.631,-1.401720609989123
-2.6334,-3.444610109776418
-2.2301,-2.1113110328893243
-2.1289,-2.1093894392651804
-2.035,-2.597131020864713
-1.4872,-1.7939537068085465
-1.9382,-2.25306349405912
-2.7463,-2.3838656239541143
-2.4553,-2.5816328526664796
-2.2649,-1.9229365862693648
-2.4793,-2.179080486568318
-1.9727,-2.254015586561005
-1.1643,-1.5689842110935173
-2.9034,-2.409550819338099
-1.5453,-2.2783462119462286
-1.9508,-1.881633127389695
-2.0841,-2.134256049023851
-2.2883,-2.4675125523838104
-1.4744,-1.2880949097555288
-1.71,-2.124404361131514
-2.1956,-2.01039115441524
-5.0,-2.966763628047164
-1.4153,-1.8547570931849633
-2.1724,-2.470667095338367
-1.7905,-1.6268903634342042
-2.288,-2.0031536078857783
-2.194,-2.101946169107142
-1.1323,-1.5068162106514302
-1.8649,-2.611621528025205
-1.7871,-2.0076872308684575
-1.6016,-1.7446734792738832
-1.0936,-0.7360211877803375
-1.1368,-1.4407822616286285
-1.913,-1.886770858892722
-1.8863,-1.6382249154876853
-1.6798,-1.4572662935187213
-2.3703,-2.3317497174267934
-1.9268,-2.1181386638927466
-2.1512,-2.202668728737344
-2.4794,-2.1392635991864806
-1.7078,-1.8788437742648814
-2.1596,-2.034636422677907
-1.5645,-1.4406693313400745
-1.6268,-1.7206311178799663
-1.5433,-2.311322885357881
-1.5396,-1.1958041470152767
-1.9031,-2.111218723825304
-1.7889,-2.10719509326703
-2.4715,-2.1427447216200806
-1.3466,-1.500334018319864
-2.4806,-2.652909606267194
-1.8515,-2.621313258791467
-1.3121,-1.9732702586678816
-2.3125,-2.3474100658839783
-1.762,-1.628725791882737
-0.8253,-1.7112808926461724
-1.6691,-2.006729702433976
-2.5727,-2.670339372372361
-1.3935,-1.310412337648433
-1.3036,-1.7248265121658708
-2.3936,-1.9086644413916016
-1.4135,-1.0649900359322788
-1.5875,-1.4311955033568653
-2.2312,-1.7931242457515228
-1.6111,-1.2190183648141404
-1.9765,-2.2041254179382106
-1.872,-2.0730184876559665
-1.6487,-1.2329789815906602
-1.5525,-1.7628948669472932
-5.0,-3.2169095147637963
-1.5829,-1.6208259806583962
-1.6942,-1.8810694326363286
-1.882,-1.7446377421846573
-2.7452,-2.7833308790838753
-1.3971,-2.054156034489941
-2.4457,-2.19620315777437
-2.4672,-2.296040699737584
-2.3684,-2.3266775124052543
-1.2041,-1.112458765712816
-1.2708,-1.65357296859024
-1.5372,-1.9299113173216795
-1.8707,-2.0160299390127197
-1.6147,-1.8652530552894124
-2.0465,-2.0719398343276696
-2.3872,-2.367264629216933
-2.94,-2.4847517013963896
-1.3018,-2.4192476488146966
-1.726,-1.574530644309957
-2.1527,-2.4967714012153586
-2.3933,-2.4826356597829244
-1.6882,-1.8566076467298305
-1.5418,-1.669965735447722
-2.3182,-2.837056941957817
-1.9566,-2.2327938911099583
-1.1599,-0.9490215583982078
-1.3043,-1.892090349460954
-1.2703,-1.1812080351624585
-2.6317,-2.4238177202301188
-1.642,-0.8303000431608167
-1.5827,-2.1181573359845696
-1.1776,-1.7180866317695904
-2.9125,-2.7964927941900077
-2.1326,-1.9632556392403209
-1.3765,-0.973909819233113
-1.8177,-1.815922239671654
-1.635,-1.336237130507715
-1.448,-1.5646368596443179
-1.9958,-2.1854671535622785
-2.1298,-2.404647755519251
-2.4827,-2.104808060517763
-2.4237,-1.9737240672756884
-2.7295,-3.103898684652968
-2.7044,-1.8322597044620237
-1.8613,-1.7445947633948642
-2.4012,-2.6650195991654684
-1.7454,-2.1689930101267607
-1.787,-1.882413041147505
-1.8835,-2.114290706956875
-2.745,-2.7870912107880663
-2.0078,-1.7487504072619307
-1.8277,-1.6991909849041542
-2.2187,-2.593427372652509
-1.9726,-1.398682792492938
-1.6118,-1.6204468773202962
-2.5533,-2.376504044955662
-1.6503,-1.6815284591842157
-1.2998,-1.2652030601780568
-1.4339,-1.8315823237282065
-2.2309,-2.027968623064667
-1.4139,-1.490346955251538
-1.4375,-1.8100349379656175
-2.701,-2.4433399027440466
-2.7044,-2.5785356196648666
-2.2519,-1.9890184318075637
-2.1628,-2.074937419336918
-2.4491,-2.555621498454413
-1.5955,-2.297659861665234
-2.1451,-2.349938304860749
-2.0175,-1.942603299299956
-1.9975,-2.087346196547404
-1.3027,-1.0256630341313235
-1.5796,-2.4892606491174827
-1.3747,-1.7600819375202557
-1.6107,-1.3143735724923329
-2.1608,-2.362054462690354
-2.514,-2.5757430401164574
-1.7455,-1.7374008118001134
-2.5044,-2.3622216974971404
-1.1855,-1.7749295591957854
-1.587,-2.5930355532957705
-1.6248,-1.7746425156599315
-2.8908,-2.267388428066748
-2.2241,-2.2978022170525554
-1.1321,-1.0659594229970466
-2.295,-2.1591812170936673
-1.4396,-2.4283667115194474
-1.6505,-2.0352711387535227
-1.9973,-2.238046773107193
-1.4341,-0.9304124781610799
-2.0004,-1.7668726743737857
-1.3493,-2.595822316291235
-2.9507,-2.1227595568760234
-1.934,-1.6128742039498856
-1.8716,-2.1022208433465988
-1.6392,-2.223455299022776
-2.3113,-2.5569812026170564
-5.0,-3.227928970236081
-2.1581,-1.802506785676265
-1.3719,-1.8446357757368936
-1.5195,-1.7509773624072391
-1.6155,-2.0035657463358945
-1.1975,-1.343912602287192
-1.7728,-2.4001698728542493
-1.5466,-1.8555283345067424
-2.7834,-2.3135466306382497
-2.3763,-1.93217895062491
-2.7028,-3.021086845328093
-2.3931,-1.7817655370737973
-1.3011,-1.629442698112589
-2.2133,-2.1349436214520714
-2.151,-2.305090141194591
-2.4142,-2.302136127465419
-2.3734,-2.2249513866366266
-1.3152,-1.4037990824966564
-3.0185,-2.0733605454140576
-1.6327,-1.618164491755198
-2.8533,-1.9987883396639001
-2.3209,-2.389858300606213
-2.1107,-1.6941181616950394
-1.9731,-2.102665621666924
-2.2795,-1.9914169244064355
-1.8338,-2.480100876574031
-2.1749,-1.86245463976018
-5.0,-2.7730907879735502
-2.1394,-1.920275882263192
-1.5336,-1.5465345260298196
-5.0,-2.7274318728342597
-2.92,-2.388096958791036
-2.0358,-2.011688880471585
-1.8518,-1.7470180675748617
-1.1855,-0.6959322955475293
-1.8289,-1.7091784377735062
-1.7616,-2.466921931287048
-5.0,-2.4373303618247686
-2.4859,-1.8246415808178182
-1.8158,-2.2182192638270797
-2.3306,-2.220924517296931
-1.8351,-2.0249388972239886
-2.3274,-2.2865569207495984
-2.0334,-1.5335050638045664
-2.6747,-2.8025344652694155
-2.4376,-2.1760568044911954
-1.0441,-1.2662561869938176
-1.2181,-2.0112521707068853
-1.9715,-2.052311942392756
-1.9783,-2.36674786837869
-2.4773,-2.452171767512535
-2.4489,-2.351407656188756
-1.4578,-1.7639766676084798
-3.1157,-2.375751982965058
-1.7046,-1.7787696399088841
-1.5843,-1.501250779317266
-2.1659,-2.196957020908383
-1.3888,-1.4525158726289946
-1.741,-1.5773029095455076
-1.5181,-1.786651853258042
-1.5427,-2.1915466842169584
-1.6129,-1.51245663250225
-1.5412,-1.9378519665057248
-1.9745,-2.066823675350477
-2.5601,-2.4273443265781682
-1.928,-2.307865055620848
-1.6663,-1.8777501955009168
-1.7441,-1.831136347002219
-1.8121,-1.1470694047547203
-2.4945,-1.978353868148318
-1.2946,-1.6468875871566073
-1.3404,-1.8583747324088518
-1.7831,-2.1115385347993403
-1.6905,-1.8402281307808253
-1.5149,-1.0595521285357061
-1.9156,-1.8912028994736718
-1.7238,-1.6987874355787973
-2.0277,-1.7204740989771277
-2.3674,-1.7757944103597243
-1.4495,-1.3764833346283813
-2.4376,-2.553065265121159
-1.4076,-1.6812035493981126
-1.9273,-1.6046209212138818
-1.9419,-1.506978497102147
-1.3534,-2.1465030780642107
-1.3637,-1.7535370455722132
-1.6412,-1.059933402161221
-1.6958,-1.622090997358807
-2.813,-2.4571349901959163
-1.8903,-2.016783517938186
-1.3037,-2.4703262098494116
-0.91365,-2.2799109785757006
-1.9315,-2.3177502101007796
-1.5375,-1.6339108359597858
-5.0,-3.136362812140116
-1.8224,-1.6428459813444272
-1.273,-1.586878133389083
-2.7073,-2.8268715837801004
-1.1476,-1.6385001158615928
-1.3693,-1.3900666470121577
-1.6998,-2.4428556987012304
-1.8468,-1.6608840156729547
-2.2951,-2.903502698840861
-1.2102,-1.5496087389038735
-2.2732,-2.459101803889975
-1.8011,-1.5932136342564407
-1.3007,-1.576570762962642
-3.0123,-2.555077577833082
-1.1988,-1.2232831035607452
-1.8152,-2.152420943195428
-0.7619,-1.254070738968775
-1.8966,-1.943026640175538
-1.514,-2.1492906815024995
-1.736,-1.9025069573612492
-1.89,-2.2270685133328656
-1.178,-1.8084352581522078
-1.2919,-1.692035963796274
-1.3684,-1.188305555753173
-1.3033,-1.6340632791367549
-2.4961,-2.5946160930499644
-1.4439,-1.8926936048843237
-2.2692,-2.293806191513087
-2.3946,-2.197799971793655
-1.4431,-1.6867700693347205
-2.5026,-2.091672308663006
-2.1615,-1.9682290378754141
-2.0564,-2.3546214550761575
-5.0,-2.9076281702087114
-2.0325,-2.7732507620369726
-2.2034,-2.035224021586081
-5.0,-2.4424163216417534
-2.0623,-2.0299144575850008
-2.1902,-1.810544815624048
-1.9891,-2.8924195886400934
-2.03,-1.7184036143341137
-2.6408,-1.7650782268482212
-1.9654,-1.6167466328122475
-1.2955,-1.870843856590559
-1.5198,-1.5206707797602346
-1.7787,-1.7091779622957057
-1.8654,-2.2001610580348174
-1.8923,-2.0834360586793004
-1.457,-1.9699118429999887
-2.4574,-2.1423616124445095
-1.0757,-0.616997197414286
-2.1041,-2.1480387950649797
-1.1351,-1.028098990215298
-1.2249,-1.4384804196004606
-1.4315,-1.201311855192251
-2.9448,-2.713149513383083
-1.3279,-1.469765235688091
-2.2303,-2.0324689397744153
-2.7961,-2.4506010970552743
-2.5881,-2.267043882761477
-1.3349,-2.1336826712246726
-2.9387,-2.095284609782353
-2.5114,-2.8248351785428856
-1.499,-1.7641007789062981
-2.1388,-2.0672766008714465
-0.9208,-0.7597283783457747
-1.3401,-1.6454653882371717
-2.3558,-2.057722325639987
-1.0501,-1.0532239477892327
-1.4803,-2.0761828932961395
-1.5144,-1.4682317700349439
-1.4562,-1.1690586194372368
-2.5236,-2.2647513571460607
-1.8869,-1.9884311626040394
-1.4107,-1.5807853315686817
-1.67,-1.2540539200606995
-2.0781,-1.7663151654755247
-1.3777,-0.9381059065700375
-1.4888,-1.6613157243571457
-2.5596,-2.941495306726703
-2.7826,-2.7966666861404397
-1.8735,-2.012734234777976
-1.3785,-1.8678846365077915
-2.3033,-2.851926494482436
-2.1775,-1.603433693460535
-2.4768,-2.1356806914089526
-1.3999,-1.6648133344946507
-1.409,-1.5325332186866487
-2.0793,-1.8869164598658
-2.4289,-2.3460869301956304
-1.9356,-2.108801158221039
